Mess_Datum,Qualitaets_Niveau,BEDECKUNGSGRAD,REL_FEUCHTE,DAMPFDRUCK,LUFTTEMPERATUR,LUFTDRUCK_STATIONSHOEHE,WINDGESCHWINDIGKEIT,LUFTTEMP_AM_ERDB_MINIMUM,LUFTTEMPERATUR_MINIMUM,LUFTTEMPERATUR_MAXIMUM,WINDSPITZE_MAXIMUM,NIEDERSCHLAGSHOEHE_IND,NIEDERSCHLAGSHOEHE,SONNENSCHEINDAUER,SCHNEEHOEHE
19000909,5,7.0,96.0,5.9,-0.1,712.6,-999.0,-999,-2.2,2.4,-999.0,-999,-999.0,4.3,1
19000910,5,5.3,97.0,5.5,-0.1,714.2,-999.0,-999,-4.8,3.0,-999.0,-999,-999.0,3.4,-999
19000911,5,8.0,96.0,4.9,-2.4,714.9,-999.0,-999,-3.4,-0.3,-999.0,-999,-999.0,0.0,-999
19000912,5,8.0,97.0,4.4,-4.2,714.7,-999.0,-999,-5.6,-2.8,-999.0,-999,-999.0,0.0,8
19000913,5,1.0,48.0,3.1,0.7,718.5,-999.0,-999,-6.8,1.6,-999.0,-999,-999.0,12.3,13
19000914,5,0.0,45.0,3.7,4.5,721.4,-999.0,-999,1.5,5.9,-999.0,-999,-999.0,12.3,3
19000915,5,0.0,50.0,4.1,4.0,720.6,-999.0,-999,2.2,6.0,-999.0,-999,-999.0,12.3,-999
19000916,5,1.0,59.0,4.8,3.3,720.2,-999.0,-999,1.8,5.9,-999.0,-999,-999.0,12.2,-999
19000917,5,4.7,45.0,4.1,5.3,719.1,-999.0,-999,2.3,7.7,-999.0,-999,-999.0,5.4,-999
19000918,5,6.0,96.0,7.3,2.8,717.0,-999.0,-999,0.5,6.7,-999.0,-999,-999.0,0.4,-999
19000919,5,5.0,94.0,7.9,4.2,716.3,-999.0,-999,-0.1,6.6,-999.0,-999,-999.0,6.3,-999
19000920,5,5.7,89.0,7.3,4.1,719.1,-999.0,-999,1.2,8.2,-999.0,-999,-999.0,4.0,-999
19000921,5,1.7,85.0,7.1,4.2,721.5,-999.0,-999,1.0,9.7,-999.0,-999,-999.0,9.3,-999
19000922,5,1.3,51.0,4.0,3.3,721.5,-999.0,-999,0.8,8.0,-999.0,-999,-999.0,11.2,-999
19000923,5,1.3,75.0,6.1,3.8,720.9,-999.0,-999,-0.3,7.2,-999.0,-999,-999.0,9.3,-999
19000924,5,5.3,86.0,6.5,2.8,717.0,-999.0,-999,0.2,4.2,-999.0,-999,-999.0,1.4,-999
19000925,5,7.0,96.0,8.1,4.5,715.5,-999.0,-999,0.4,7.4,-999.0,-999,-999.0,1.2,-999
19000926,5,7.3,100.0,7.6,2.7,715.9,-999.0,-999,0.8,6.2,-999.0,-999,-999.0,0.4,-999
19000927,5,3.3,86.0,6.9,3.7,714.9,-999.0,-999,0.0,6.2,-999.0,-999,-999.0,6.3,-999
19000928,5,7.0,94.0,7.5,3.6,713.9,-999.0,-999,1.2,6.8,-999.0,-999,-999.0,3.0,-999
19000929,5,3.3,86.0,7.1,3.7,714.1,-999.0,-999,0.4,6.4,-999.0,-999,-999.0,3.3,-999
19000930,5,4.7,90.0,7.5,2.9,714.2,-999.0,-999,1.2,5.2,-999.0,-999,-999.0,3.4,-999
19001001,5,4.7,91.0,6.7,2.6,716.1,-999.0,-999,-0.6,4.0,-999.0,-999,-999.0,4.2,-999
19001002,5,3.7,68.0,5.3,3.6,715.1,-999.0,-999,0.0,6.9,-999.0,-999,-999.0,8.4,-999
19001003,5,7.3,95.0,6.7,0.8,711.8,-999.0,-999,-2.0,5.1,-999.0,-999,-999.0,1.0,-999
19001004,5,1.0,60.0,3.6,0.1,714.6,-999.0,-999,-8.0,5.2,-999.0,-999,-999.0,9.0,2
19001005,5,7.7,96.0,6.4,1.2,716.7,-999.0,-999,-2.0,4.0,-999.0,-999,-999.0,1.4,-999
19001006,5,5.3,98.0,6.3,0.6,720.1,-999.0,-999,-2.6,3.8,-999.0,-999,-999.0,5.4,-999
19001007,5,1.3,79.0,4.9,1.0,722.7,-999.0,-999,-3.3,4.4,-999.0,-999,-999.0,8.3,-999
19001008,5,0.0,36.0,2.8,3.4,724.6,-999.0,-999,-1.0,5.9,-999.0,-999,-999.0,11.0,-999
19001009,5,0.0,-999.0,1.9,5.6,723.4,-999.0,-999,0.6,7.0,-999.0,-999,-999.0,11.0,-999
19001010,5,0.7,37.0,2.9,3.0,717.8,-999.0,-999,0.2,6.2,-999.0,-999,-999.0,11.0,-999
19001011,5,3.3,77.0,3.2,-5.0,709.8,-999.0,-999,-7.6,2.5,-999.0,-999,-999.0,7.3,3
19001012,5,0.7,84.0,4.8,-1.2,708.9,-999.0,-999,-6.6,0.0,-999.0,-999,-999.0,11.0,2
19001013,5,3.3,88.0,4.9,-1.2,709.0,-999.0,-999,-4.3,0.7,-999.0,-999,-999.0,9.2,-999
19001014,5,6.3,91.0,4.7,-2.9,702.5,-999.0,-999,-4.8,-0.4,-999.0,-999,-999.0,2.0,-999
19001015,5,8.0,93.0,2.4,-11.4,699.4,-999.0,-999,-12.6,-4.8,-999.0,-999,-999.0,1.0,4
19001016,5,4.7,84.0,2.1,-11.7,702.2,-999.0,-999,-14.6,-11.5,-999.0,-999,-999.0,0.3,5
19001017,5,5.7,77.0,3.3,-4.6,706.1,-999.0,-999,-12.2,-3.2,-999.0,-999,-999.0,5.2,3
19001018,5,8.0,92.0,3.9,-5.4,704.2,-999.0,-999,-6.3,-2.9,-999.0,-999,-999.0,0.0,5
19001019,5,7.7,89.0,3.5,-6.2,704.3,-999.0,-999,-9.6,-2.9,-999.0,-999,-999.0,0.0,10
19001020,5,2.0,75.0,3.1,-5.0,705.9,-999.0,-999,-9.9,-3.6,-999.0,-999,-999.0,10.3,10
19001021,5,8.0,89.0,3.5,-6.7,704.1,-999.0,-999,-9.1,-3.7,-999.0,-999,-999.0,0.0,-999
19001022,5,5.3,86.0,3.3,-5.5,708.2,-999.0,-999,-12.0,-3.5,-999.0,-999,-999.0,7.3,10
19001023,5,3.0,83.0,3.7,-4.4,712.5,-999.0,-999,-6.8,-2.0,-999.0,-999,-999.0,7.0,7
19001024,5,5.0,90.0,3.5,-5.8,712.1,-999.0,-999,-9.3,-5.0,-999.0,-999,-999.0,0.2,6
19001025,5,2.7,82.0,4.1,-3.1,708.2,-999.0,-999,-6.8,-0.3,-999.0,-999,-999.0,7.3,5
19001026,5,3.0,80.0,3.7,-3.6,702.1,-999.0,-999,-6.8,-2.3,-999.0,-999,-999.0,5.4,5
19001027,5,5.0,81.0,2.7,-9.5,698.6,-999.0,-999,-11.4,-4.0,-999.0,-999,-999.0,1.2,3
19001028,5,6.3,91.0,2.4,-10.8,705.0,-999.0,-999,-13.8,-10.0,-999.0,-999,-999.0,0.2,5
19001029,5,7.7,88.0,3.9,-4.4,708.1,-999.0,-999,-11.0,-3.4,-999.0,-999,-999.0,0.2,5
19001030,5,8.0,81.0,3.6,-4.7,709.7,-999.0,-999,-4.9,-4.1,-999.0,-999,-999.0,0.0,10
19001031,5,3.0,63.0,3.1,-2.6,715.0,-999.0,-999,-5.9,-0.5,-999.0,-999,-999.0,4.3,6
19001101,5,5.3,69.0,4.0,-0.5,715.5,-999.0,-999,-2.0,1.2,-999.0,-999,-999.0,3.0,5
19001102,5,8.0,90.0,4.1,-3.8,710.3,-999.0,-999,-4.8,-0.7,-999.0,-999,-999.0,0.0,4
19001103,5,6.3,88.0,4.8,-2.0,705.9,-999.0,-999,-4.3,1.0,-999.0,-999,-999.0,1.3,25
19001104,5,8.0,90.0,2.7,-8.7,703.4,-999.0,-999,-9.6,-3.2,-999.0,-999,-999.0,0.0,25
19001105,5,1.7,82.0,2.9,-6.9,706.7,-999.0,-999,-10.3,-5.5,-999.0,-999,-999.0,8.3,35
19001106,5,4.0,74.0,4.4,-0.2,707.4,-999.0,-999,-5.5,2.0,-999.0,-999,-999.0,3.2,25
19001107,5,6.3,78.0,4.3,-1.5,705.9,-999.0,-999,-2.6,-0.5,-999.0,-999,-999.0,0.2,20
19001108,5,4.3,73.0,4.0,-1.5,710.1,-999.0,-999,-4.3,-0.1,-999.0,-999,-999.0,1.0,15
19001109,5,1.0,75.0,4.1,-1.3,709.7,-999.0,-999,-2.8,-0.1,-999.0,-999,-999.0,9.4,10
19001110,5,6.0,81.0,4.0,-3.5,703.5,-999.0,-999,-4.6,-0.9,-999.0,-999,-999.0,3.3,10
19001111,5,8.0,88.0,2.8,-9.0,697.9,-999.0,-999,-9.8,-4.6,-999.0,-999,-999.0,0.0,10
19001112,5,5.3,84.0,2.8,-7.6,701.8,-999.0,-999,-10.8,-6.1,-999.0,-999,-999.0,0.0,20
19001113,5,0.0,85.0,4.3,-2.7,702.9,-999.0,-999,-6.1,0.0,-999.0,-999,-999.0,9.4,50
19001114,5,1.7,85.0,4.1,-3.0,701.8,-999.0,-999,-5.0,-0.2,-999.0,-999,-999.0,7.2,50
19001115,5,5.7,75.0,3.2,-4.9,699.9,-999.0,-999,-6.9,-2.3,-999.0,-999,-999.0,0.0,50
19001116,5,4.3,56.0,2.7,-3.9,696.1,-999.0,-999,-6.2,-2.5,-999.0,-999,-999.0,1.0,52
19001117,5,6.0,82.0,3.5,-5.0,694.1,-999.0,-999,-7.0,-2.4,-999.0,-999,-999.0,0.0,40
19001118,5,3.7,84.0,3.1,-7.4,697.9,-999.0,-999,-8.5,-4.1,-999.0,-999,-999.0,4.3,40
19001119,5,4.0,76.0,3.1,-5.6,701.5,-999.0,-999,-9.3,-2.5,-999.0,-999,-999.0,2.3,35
19001120,5,4.0,75.0,3.2,-4.9,702.5,-999.0,-999,-7.2,-1.2,-999.0,-999,-999.0,1.4,30
19001121,5,4.3,84.0,3.6,-4.8,697.1,-999.0,-999,-6.0,-4.1,-999.0,-999,-999.0,7.4,30
19001122,5,2.7,81.0,3.3,-5.2,701.8,-999.0,-999,-6.6,-4.3,-999.0,-999,-999.0,4.2,25
19001123,5,5.7,84.0,3.1,-7.1,701.0,-999.0,-999,-8.0,-4.1,-999.0,-999,-999.0,2.0,25
19001124,5,7.0,83.0,2.5,-9.5,696.9,-999.0,-999,-10.6,-7.6,-999.0,-999,-999.0,0.2,20
19001125,5,3.3,85.0,2.4,-10.2,696.7,-999.0,-999,-12.6,-8.4,-999.0,-999,-999.0,5.4,25
19001126,5,6.7,91.0,2.5,-10.2,698.7,-999.0,-999,-11.4,-8.6,-999.0,-999,-999.0,1.0,30
19001127,5,0.7,82.0,2.4,-9.2,699.9,-999.0,-999,-11.3,-8.1,-999.0,-999,-999.0,9.2,30
19001128,5,4.7,65.0,3.3,-2.7,694.2,-999.0,-999,-8.4,-0.3,-999.0,-999,-999.0,3.0,30
19001129,5,7.0,84.0,3.3,-6.0,691.5,-999.0,-999,-6.6,-3.4,-999.0,-999,-999.0,0.0,25
19001130,5,6.7,87.0,3.6,-5.5,689.5,-999.0,-999,-6.1,-3.8,-999.0,-999,-999.0,0.3,25
19001201,5,8.0,88.0,3.1,-7.6,692.3,-999.0,-999,-9.0,-6.9,-999.0,-999,-999.0,0.0,35
19001202,5,2.7,87.0,3.1,-8.2,695.3,-999.0,-999,-10.2,-4.5,-999.0,-999,-999.0,2.2,35
19001203,5,0.0,89.0,3.1,-7.4,701.5,-999.0,-999,-11.5,-5.6,-999.0,-999,-999.0,8.4,35
19001204,5,6.0,87.0,3.5,-5.8,703.9,-999.0,-999,-11.3,-3.5,-999.0,-999,-999.0,0.3,35
19001205,5,8.0,91.0,3.9,-4.7,701.5,-999.0,-999,-5.3,-3.4,-999.0,-999,-999.0,0.0,50
19001206,5,7.7,93.0,4.0,-4.8,702.5,-999.0,-999,-6.2,-2.4,-999.0,-999,-999.0,0.0,60
19001207,5,8.0,91.0,2.4,-11.4,698.2,-999.0,-999,-12.0,-1.9,-999.0,-999,-999.0,0.0,70
19001208,5,3.7,85.0,1.9,-13.0,710.3,-999.0,-999,-14.2,-12.0,-999.0,-999,-999.0,6.2,80
19001209,5,0.3,83.0,3.5,-5.1,714.2,-999.0,-999,-12.1,-4.5,-999.0,-999,-999.0,8.3,80
19001210,5,4.7,77.0,3.7,-6.8,713.8,-999.0,-999,-8.5,-0.8,-999.0,-999,-999.0,1.3,80
19001211,5,1.3,85.0,3.9,-4.7,713.5,-999.0,-999,-8.5,-0.9,-999.0,-999,-999.0,6.4,80
19001212,5,2.0,60.0,2.4,-5.8,715.0,-999.0,-999,-7.8,-4.8,-999.0,-999,-999.0,6.0,80
19001213,5,2.0,52.0,2.4,-3.8,715.0,-999.0,-999,-6.4,-1.6,-999.0,-999,-999.0,6.4,80
19001214,5,2.3,64.0,2.3,-6.6,715.9,-999.0,-999,-8.8,-3.9,-999.0,-999,-999.0,3.3,80
19001215,5,1.3,57.0,2.7,-3.8,716.3,-999.0,-999,-6.4,-1.4,-999.0,-999,-999.0,8.3,80
19001216,5,0.7,60.0,1.7,-9.7,715.7,-999.0,-999,-11.2,-4.0,-999.0,-999,-999.0,8.2,80
19001217,5,1.0,44.0,2.0,-4.1,718.9,-999.0,-999,-9.2,-3.2,-999.0,-999,-999.0,8.0,70
19001218,5,1.3,56.0,3.3,0.0,717.3,-999.0,-999,-3.2,0.9,-999.0,-999,-999.0,8.2,70
19001219,5,4.3,59.0,2.4,-5.8,712.7,-999.0,-999,-8.7,0.9,-999.0,-999,-999.0,1.2,60
19001220,5,0.3,34.0,1.6,-3.2,713.3,-999.0,-999,-10.8,-1.4,-999.0,-999,-999.0,8.3,60
19001221,5,4.7,60.0,3.1,-3.3,708.2,-999.0,-999,-6.4,-0.5,-999.0,-999,-999.0,3.4,60
19001222,5,3.0,85.0,2.4,-10.6,706.3,-999.0,-999,-12.4,-5.5,-999.0,-999,-999.0,2.4,60
19001223,5,8.0,81.0,2.8,-7.4,703.7,-999.0,-999,-11.2,-6.8,-999.0,-999,-999.0,0.0,60
19001224,5,5.3,81.0,2.9,-7.6,707.0,-999.0,-999,-8.9,-5.1,-999.0,-999,-999.0,0.0,60
19001225,5,2.0,74.0,2.4,-8.4,711.8,-999.0,-999,-11.8,-5.2,-999.0,-999,-999.0,5.3,60
19001226,5,1.7,67.0,3.5,-2.3,712.3,-999.0,-999,-8.1,0.6,-999.0,-999,-999.0,6.3,60
19001227,5,6.0,67.0,3.6,-2.1,704.3,-999.0,-999,-3.3,-0.5,-999.0,-999,-999.0,2.4,60
19001228,5,7.7,81.0,2.9,-8.4,696.1,-999.0,-999,-12.4,-3.2,-999.0,-999,-999.0,0.4,60
19001229,5,8.0,87.0,1.6,-15.2,693.9,-999.0,-999,-16.0,-14.8,-999.0,-999,-999.0,0.0,65
19001230,5,5.7,89.0,2.3,-11.0,698.1,-999.0,-999,-14.9,-9.8,-999.0,-999,-999.0,0.0,80
19001231,5,8.0,81.0,3.6,-4.2,693.1,-999.0,-999,-11.1,-2.2,-999.0,7,0.6,0.0,80
19010101,5,8.0,92.0,2.3,-12.8,697.5,-999.0,-999,-14.5,-4.7,-999.0,7,13.6,0.0,80
19010102,5,0.3,84.0,1.2,-19.0,698.3,-999.0,-999,-20.1,-14.5,-999.0,0,0.0,8.4,90
19010103,5,0.7,77.0,0.8,-23.6,697.3,-999.0,-999,-24.9,-19.6,-999.0,7,0.1,8.3,90
19010104,5,3.3,83.0,0.8,-23.7,697.1,-999.0,-999,-25.1,-21.9,-999.0,0,0.0,8.0,90
19010105,5,4.3,75.0,0.9,-19.3,692.1,-999.0,-999,-26.2,-14.9,-999.0,0,0.0,2.3,80
19010106,5,2.0,73.0,1.7,-12.3,694.7,-999.0,-999,-15.9,-10.2,-999.0,0,0.0,7.3,80
19010107,5,0.0,78.0,2.3,-9.9,699.7,-999.0,-999,-13.2,-3.0,-999.0,0,0.0,8.3,80
19010108,5,0.7,62.0,2.4,-6.1,705.1,-999.0,-999,-11.0,-4.0,-999.0,0,0.0,8.4,70
19010109,5,0.0,71.0,2.7,-6.7,707.1,-999.0,-999,-7.9,-3.5,-999.0,0,0.0,8.4,70
19010110,5,0.0,81.0,2.7,-9.2,704.2,-999.0,-999,-10.7,-6.0,-999.0,7,0.2,8.4,60
19010111,5,8.0,93.0,2.3,-11.4,704.5,-999.0,-999,-13.9,-10.0,-999.0,7,19.3,0.0,60
19010112,5,5.3,92.0,2.0,-13.8,707.8,-999.0,-999,-14.8,-11.2,-999.0,7,3.1,0.3,80
19010113,5,0.0,77.0,1.6,-13.7,711.9,-999.0,-999,-14.9,-13.2,-999.0,0,0.0,8.4,80
19010114,5,0.0,58.0,1.7,-9.3,713.7,-999.0,-999,-13.5,-7.4,-999.0,0,0.0,9.0,70
19010115,5,0.0,44.0,1.6,-6.9,711.9,-999.0,-999,-8.5,-5.7,-999.0,0,0.0,9.0,70
19010116,5,0.0,57.0,2.4,-4.8,710.5,-999.0,-999,-6.8,-3.4,-999.0,0,0.0,9.0,70
19010117,5,0.0,47.0,2.3,-3.2,710.5,-999.0,-999,-5.8,-0.8,-999.0,0,0.0,9.0,70
19010118,5,1.7,58.0,2.8,-3.5,711.3,-999.0,-999,-5.3,-1.1,-999.0,0,0.0,7.2,70
19010119,5,2.0,50.0,2.4,-2.7,709.0,-999.0,-999,-4.2,-2.4,-999.0,0,0.0,7.4,70
19010120,5,6.3,65.0,2.0,-9.0,707.1,-999.0,-999,-10.8,-2.3,-999.0,7,1.1,0.1,60
19010121,5,6.3,98.0,2.5,-12.2,708.5,-999.0,-999,-14.3,-9.3,-999.0,7,7.8,0.0,60
19010122,5,3.3,89.0,3.6,-5.4,716.1,-999.0,-999,-14.7,-3.4,-999.0,0,0.0,3.2,70
19010123,5,0.0,64.0,2.7,-5.3,719.1,-999.0,-999,-7.5,-4.3,-999.0,0,0.0,9.2,70
19010124,5,4.3,47.0,2.3,-3.3,716.3,-999.0,-999,-4.7,-2.0,-999.0,0,0.0,2.0,60
19010125,5,6.3,88.0,3.1,-8.2,710.9,-999.0,-999,-9.5,-3.4,-999.0,7,0.4,0.3,60
19010126,5,7.3,86.0,1.9,-14.2,698.3,-999.0,-999,-16.8,-9.3,-999.0,7,2.9,0.0,60
19010127,5,8.0,92.0,2.9,-8.2,692.2,-999.0,-999,-16.9,-6.5,-999.0,7,0.9,0.0,60
19010128,5,8.0,87.0,1.7,-14.6,688.9,-999.0,-999,-16.7,-6.5,-999.0,7,3.9,0.0,60
19010129,5,8.0,84.0,1.3,-17.5,683.4,-999.0,-999,-18.7,-11.7,-999.0,7,3.5,0.0,70
19010130,5,1.3,78.0,1.2,-17.2,684.9,-999.0,-999,-19.6,-11.2,-999.0,0,0.0,3.1,70
19010131,5,3.0,71.0,1.7,-11.8,689.8,-999.0,-999,-16.5,-9.8,-999.0,7,0.1,7.0,70
19010201,5,6.0,61.0,1.6,-10.3,694.3,-999.0,-999,-14.7,-8.6,-999.0,0,0.0,0.0,70
19010202,5,7.7,78.0,1.6,-15.6,688.6,-999.0,-999,-18.1,-9.0,-999.0,7,2.4,0.0,70
19010203,5,2.7,77.0,2.0,-11.0,691.5,-999.0,-999,-18.3,-9.2,-999.0,0,0.0,7.4,70
19010204,5,5.3,56.0,1.7,-8.7,690.2,-999.0,-999,-12.0,-7.1,-999.0,0,0.0,0.5,70
19010205,5,4.7,65.0,2.1,-8.3,686.5,-999.0,-999,-11.3,-6.4,-999.0,7,5.7,3.5,60
19010206,5,5.3,83.0,1.6,-15.6,689.9,-999.0,-999,-17.5,-6.9,-999.0,7,4.2,0.1,70
19010207,5,5.3,80.0,1.6,-14.9,696.1,-999.0,-999,-15.8,-12.7,-999.0,7,2.8,3.3,80
19010208,5,2.3,82.0,1.9,-13.2,698.9,-999.0,-999,-16.2,-9.9,-999.0,7,1.2,5.0,80
19010209,5,1.7,80.0,1.5,-15.0,702.6,-999.0,-999,-17.6,-13.0,-999.0,7,0.5,6.3,80
19010210,5,5.3,82.0,1.3,-17.2,703.3,-999.0,-999,-19.6,-14.4,-999.0,7,2.2,0.1,80
19010211,5,7.3,81.0,1.2,-18.5,696.5,-999.0,-999,-19.0,-16.7,-999.0,7,6.9,0.0,80
19010212,5,1.0,77.0,0.8,-23.4,692.3,-999.0,-999,-25.2,-18.1,-999.0,7,0.1,9.3,90
19010213,5,6.0,79.0,0.8,-23.2,691.7,-999.0,-999,-25.3,-22.3,-999.0,7,6.7,0.0,90
19010214,5,2.0,74.0,0.8,-21.6,692.7,-999.0,-999,-25.3,-18.6,-999.0,0,0.0,8.5,100
19010215,5,0.0,74.0,0.5,-26.6,693.5,-999.0,-999,-28.8,-20.2,-999.0,0,0.0,10.1,100
19010216,5,6.3,82.0,0.8,-22.0,695.1,-999.0,-999,-29.4,-19.9,-999.0,7,20.4,0.2,90
19010217,5,5.3,85.0,1.5,-15.9,692.1,-999.0,-999,-19.9,-14.6,-999.0,7,6.2,0.0,110
19010218,5,7.0,81.0,0.9,-21.3,692.9,-999.0,-999,-23.7,-14.8,-999.0,7,2.9,0.4,110
19010219,5,5.7,78.0,0.8,-23.3,692.6,-999.0,-999,-24.9,-19.6,-999.0,7,1.0,0.2,110
19010220,5,0.3,77.0,0.9,-21.6,692.6,-999.0,-999,-25.0,-18.0,-999.0,7,0.2,10.2,110
19010221,5,0.3,81.0,1.2,-18.6,695.7,-999.0,-999,-22.2,-17.2,-999.0,0,0.0,7.0,110
19010222,5,0.0,78.0,2.0,-11.7,700.1,-999.0,-999,-18.2,-8.8,-999.0,0,0.0,10.4,100
19010223,5,0.3,79.0,1.6,-15.4,699.5,-999.0,-999,-17.2,-9.6,-999.0,7,1.5,10.4,100
19010224,5,4.0,85.0,1.7,-14.1,696.9,-999.0,-999,-18.1,-12.1,-999.0,7,0.9,5.1,100
19010225,5,6.0,87.0,2.0,-13.0,695.5,-999.0,-999,-17.4,-11.1,-999.0,7,1.4,0.0,100
19010226,5,1.7,80.0,2.9,-6.5,699.7,-999.0,-999,-11.9,-4.0,-999.0,0,0.0,10.5,100
19010227,5,2.7,63.0,2.4,-7.0,699.1,-999.0,-999,-9.1,-4.0,-999.0,7,0.1,10.1,90
19010228,5,5.0,69.0,2.4,-6.8,698.3,-999.0,-999,-12.0,-4.8,-999.0,0,0.0,7.4,90
19010301,5,7.3,71.0,2.5,-6.6,696.2,-999.0,-999,-10.7,-4.8,-999.0,7,0.6,0.5,80
19010302,5,5.7,66.0,2.5,-5.8,696.2,-999.0,-999,-7.0,-5.2,-999.0,7,0.3,4.2,80
