Mess_Datum,Qualitaets_Niveau,BEDECKUNGSGRAD,REL_FEUCHTE,DAMPFDRUCK,LUFTTEMPERATUR,LUFTDRUCK_STATIONSHOEHE,WINDGESCHWINDIGKEIT,LUFTTEMP_AM_ERDB_MINIMUM,LUFTTEMPERATUR_MINIMUM,LUFTTEMPERATUR_MAXIMUM,WINDSPITZE_MAXIMUM,NIEDERSCHLAGSHOEHE_IND,NIEDERSCHLAGSHOEHE,SONNENSCHEINDAUER,SCHNEEHOEHE
19980101,1,-999,100.0,8.6,4.7,1003.7,-999,-999,3.0,7.1,-999,-999,-999,0.3,-999
19980102,1,-999,99.0,9.0,5.7,985.0,-999,-999,4.2,6.9,-999,-999,-999,1.0,-999
19980103,1,-999,94.0,8.6,5.8,982.8,-999,-999,4.8,10.9,-999,-999,-999,0.0,-999
19980104,1,-999,98.0,8.8,5.5,987.8,-999,-999,2.7,16.7,-999,-999,-999,4.0,-999
19980105,1,-999,98.0,8.3,4.5,985.6,-999,-999,2.3,-999.0,-999,-999,-999,3.6,-999
19980106,1,-999,100.0,8.6,4.6,999.9,-999,-999,3.3,5.9,-999,-999,-999,0.4,-999
19980107,1,-999,98.0,10.0,7.1,999.0,-999,-999,4.0,13.3,-999,-999,-999,0.7,-999
19980108,1,-999,99.0,9.8,7.3,1006.6,-999,-999,4.3,-999.0,-999,-999,-999,0.0,-999
19980109,1,-999,99.0,11.1,8.7,1017.2,-999,-999,7.1,-999.0,-999,-999,-999,0.0,-999
19980110,1,-999,93.0,10.1,8.0,1018.9,-999,-999,6.3,12.1,-999,-999,-999,6.2,-999
19980111,1,-999,91.0,8.5,6.2,1013.6,-999,-999,4.6,8.5,-999,-999,-999,7.3,-999
19980112,1,-999,99.0,9.4,6.3,1011.0,-999,-999,4.7,9.2,-999,-999,-999,4.6,-999
19980113,1,-999,99.0,8.9,5.6,1003.6,-999,-999,1.9,7.3,-999,-999,-999,5.5,-999
19980114,1,-999,96.0,9.7,6.8,1000.0,-999,-999,-999.0,-999.0,-999,-999,-999,1.6,-999
19980115,1,-999,99.0,9.0,5.8,1003.9,-999,-999,3.3,-999.0,-999,-999,-999,0.9,-999
19980116,1,-999,100.0,9.2,5.8,1000.2,-999,-999,5.2,7.3,-999,-999,-999,0.0,-999
19980117,1,-999,100.0,9.2,5.9,1009.5,-999,-999,3.5,-999.0,-999,-999,-999,1.0,-999
19980118,1,-999,95.0,8.0,4.4,994.5,-999,-999,3.1,-999.0,-999,-999,-999,0.2,-999
19980119,1,-999,100.0,8.3,4.1,982.8,-999,-999,3.4,5.6,-999,-999,-999,0.0,-999
19980120,1,-999,92.0,6.4,1.4,1015.0,-999,-999,-0.2,-999.0,-999,-999,-999,0.0,-999
19980121,1,-999,89.0,5.1,-0.9,1032.4,-999,-999,-1.4,0.5,-999,-999,-999,0.0,-999
19980122,1,-999,92.0,5.8,0.4,1032.2,-999,-999,-1.8,4.9,-999,-999,-999,5.4,-999
19980123,1,-999,100.0,7.2,2.3,1026.6,-999,-999,-0.2,-999.0,-999,-999,-999,0.0,-999
19980124,1,-999,95.0,6.5,1.6,1023.7,-999,-999,1.0,4.4,-999,-999,-999,0.0,-999
19980125,1,-999,99.0,6.5,0.8,1031.0,-999,-999,-0.4,3.0,-999,-999,-999,5.5,-999
19980126,1,-999,99.0,6.2,0.4,1028.5,-999,-999,-0.2,1.0,-999,-999,-999,2.0,-999
19980127,1,-999,-999.0,-999.0,-999.0,-999.0,-999,-999,-3.0,4.8,-999,-999,-999,0.0,-999
19980128,1,-999,95.0,7.7,3.8,1012.4,-999,-999,2.4,9.0,-999,-999,-999,3.1,-999
19980129,1,-999,-999.0,-999.0,-999.0,-999.0,-999,-999,-999.0,-999.0,-999,-999,-999,2.5,-999
19980130,1,-999,95.0,8.0,4.1,1008.6,-999,-999,2.1,-999.0,-999,-999,-999,0.8,-999
19980131,1,-999,54.0,2.7,-3.2,1021.0,-999,-999,-4.2,3.5,-999,-999,-999,8.6,-999
19980201,1,-999,63.0,2.8,-4.3,1015.4,-999,-999,-5.8,-1.1,-999,-999,-999,6.3,-999
19980202,1,-999,100.0,5.6,-1.0,998.7,-999,-999,-4.9,-999.0,-999,-999,-999,0.8,-999
19980203,1,-999,87.0,6.1,1.8,1002.3,-999,-999,-2.0,-999.0,-999,-999,-999,5.2,-999
19980204,1,-999,100.0,7.2,2.5,1004.6,-999,-999,0.2,-999.0,-999,-999,-999,3.3,-999
19980205,1,-999,100.0,7.8,3.3,1010.7,-999,-999,2.4,5.0,-999,-999,-999,0.1,-999
19980206,1,-999,100.0,8.2,4.0,1014.7,-999,-999,2.5,7.6,-999,-999,-999,0.0,-999
19980207,1,-999,100.0,7.4,3.1,1008.9,-999,-999,0.1,5.0,-999,-999,-999,0.0,-999
19980208,1,-999,100.0,8.0,3.9,1018.2,-999,-999,1.9,5.0,-999,-999,-999,3.0,-999
19980209,1,-999,95.0,8.5,5.2,1017.0,-999,-999,3.9,8.1,-999,-999,-999,3.7,-999
19980210,1,-999,99.0,9.0,5.7,1018.8,-999,-999,3.6,10.2,-999,-999,-999,0.0,-999
19980211,1,-999,99.0,9.7,7.2,1015.8,-999,-999,-999.0,-999.0,-999,-999,-999,-999.0,-999
19980212,1,-999,99.0,10.4,7.4,1016.2,-999,-999,6.7,-999.0,-999,-999,-999,0.0,-999
19980213,1,-999,99.0,9.4,6.4,1023.2,-999,-999,5.6,-999.0,-999,-999,-999,0.0,-999
19980214,1,-999,98.0,10.9,8.3,1023.2,-999,-999,6.5,-999.0,-999,-999,-999,6.2,-999
19980215,1,-999,97.0,10.3,8.3,1018.8,-999,-999,5.9,-999.0,-999,-999,-999,0.1,-999
19980216,1,-999,99.0,10.0,6.8,1005.0,-999,-999,5.4,-999.0,-999,-999,-999,3.5,-999
19980217,1,-999,100.0,8.5,4.8,1027.1,-999,-999,2.9,-999.0,-999,-999,-999,5.9,-999
19980218,1,-999,99.0,9.5,6.5,1025.9,-999,-999,-999.0,-999.0,-999,-999,-999,-999.0,-999
19980219,1,-999,100.0,8.4,4.5,1018.7,-999,-999,3.4,17.2,-999,-999,-999,1.7,-999
19980220,1,-999,99.0,10.3,7.5,1015.3,-999,-999,4.4,13.2,-999,-999,-999,1.1,-999
19980221,1,-999,99.0,10.8,8.0,1005.9,-999,-999,6.4,11.8,-999,-999,-999,3.9,-999
19980222,1,-999,99.0,9.1,5.6,1014.4,-999,-999,5.0,-999.0,-999,-999,-999,3.0,-999
19980223,1,-999,99.0,9.2,6.1,1021.9,-999,-999,2.5,-999.0,-999,-999,-999,5.7,-999
19980224,1,-999,99.0,9.4,6.2,1026.2,-999,-999,5.9,-999.0,-999,-999,-999,0.0,-999
19980225,1,-999,99.0,9.5,6.1,1030.5,-999,-999,-999.0,-999.0,-999,-999,-999,1.3,-999
19980226,1,-999,98.0,9.2,6.1,1021.7,-999,-999,5.5,-999.0,-999,-999,-999,0.0,-999
19980227,1,-999,92.0,9.2,7.0,1002.3,-999,-999,5.3,-999.0,-999,-999,-999,0.0,-999
19980228,1,-999,99.0,7.7,3.2,997.0,-999,-999,0.5,-999.0,-999,-999,-999,3.2,-999
19980301,1,-999,92.0,6.6,2.2,1004.5,-999,-999,-0.4,-999.0,-999,-999,-999,4.3,-999
19980302,1,-999,97.0,9.2,6.2,1002.4,-999,-999,0.3,-999.0,-999,-999,-999,1.8,-999
19980303,1,-999,99.0,10.7,8.5,993.0,-999,-999,5.7,-999.0,-999,-999,-999,0.0,-999
19980304,1,-999,97.0,9.9,6.8,987.2,-999,-999,4.8,-999.0,-999,-999,-999,0.2,-999
19980305,1,-999,89.0,7.2,4.0,1000.2,-999,-999,1.0,-999.0,-999,-999,-999,6.2,-999
19980306,1,-999,81.0,6.5,3.6,1007.3,-999,-999,1.3,-999.0,-999,-999,-999,0.8,-999
19980307,1,-999,99.0,9.5,6.4,992.1,-999,-999,0.1,-999.0,-999,-999,-999,0.7,-999
