Mess_Datum,Qualitaets_Niveau,BEDECKUNGSGRAD,REL_FEUCHTE,DAMPFDRUCK,LUFTTEMPERATUR,LUFTDRUCK_STATIONSHOEHE,WINDGESCHWINDIGKEIT,LUFTTEMP_AM_ERDB_MINIMUM,LUFTTEMPERATUR_MINIMUM,LUFTTEMPERATUR_MAXIMUM,WINDSPITZE_MAXIMUM,NIEDERSCHLAGSHOEHE_IND,NIEDERSCHLAGSHOEHE,SONNENSCHEINDAUER,SCHNEEHOEHE
19970722,10,5.3,79.0,19.2,20.4,1018.9,2.8,13.5,14.5,26.0,8.6,6,7.3,10.3,0
19970723,10,5.7,88.0,18.4,17.8,1018.2,2.6,14.0,15.9,22.1,14.7,0,0.0,4.8,0
19970724,10,6.0,76.0,16.8,18.8,1013.1,2.9,11.8,12.5,23.6,13.9,6,0.3,5.7,0
19970725,10,7.0,89.0,17.3,16.9,1005.8,3.8,13.8,14.9,20.8,10.2,6,22.1,0.3,0
19970726,10,6.0,83.0,17.2,17.8,1013.4,5.1,15.2,15.9,20.9,12.1,6,5.1,7.0,0
19970727,10,6.0,83.0,16.7,17.2,1012.9,6.8,16.0,15.9,19.7,16.5,8,3.2,1.5,0
19970728,10,6.0,78.0,15.5,17.2,1020.0,4.5,12.7,13.3,21.6,12.3,6,0.1,7.6,0
19970729,10,4.0,78.0,15.8,17.5,1020.6,3.5,14.0,14.3,22.7,9.1,0,0.0,11.4,0
19970730,10,5.0,77.0,16.7,18.2,1014.8,3.3,10.7,11.7,23.9,8.4,6,2.7,5.6,0
19970731,10,7.0,91.0,15.2,14.6,1009.9,4.5,12.8,13.9,18.3,12.6,6,11.8,1.9,0
19970801,10,6.3,81.0,15.8,16.9,1010.6,4.1,11.7,13.4,20.5,12.1,6,0.2,5.6,0
19970802,10,7.3,89.0,17.7,17.1,1015.2,2.9,14.7,15.8,20.8,8.2,6,0.8,2.0,0
19970803,10,7.0,80.0,15.8,16.8,1018.4,3.5,11.8,13.0,21.2,7.9,6,0.0,5.0,0
19970804,10,2.3,78.0,14.9,16.0,1020.6,3.9,10.4,12.2,21.3,9.9,0,0.0,12.6,0
19970805,10,2.0,76.0,16.6,18.7,1019.9,2.9,9.5,12.3,24.1,10.0,0,0.0,13.6,0
19970806,10,1.0,79.0,18.7,19.9,1018.5,4.0,11.1,13.2,25.3,11.2,0,0.0,13.3,0
19970807,10,0.3,75.0,18.1,20.3,1018.9,4.4,11.8,13.6,26.1,13.9,0,0.0,13.7,0
19970808,10,0.7,75.0,18.2,20.4,1019.1,3.1,11.3,13.5,26.7,8.0,0,0.0,13.3,0
19970809,10,3.0,72.0,18.7,21.8,1019.7,2.2,12.3,13.4,28.9,6.7,0,0.0,12.5,0
19970810,10,1.3,69.0,18.0,21.6,1019.6,3.0,13.6,15.3,29.7,8.2,0,0.0,13.6,0
19970811,10,0.3,60.0,16.2,22.2,1020.5,5.4,13.4,14.9,29.8,13.0,0,0.0,13.9,0
19970812,10,3.3,63.0,16.9,22.0,1022.2,3.8,13.9,15.5,29.9,9.4,0,0.0,13.0,0
19970813,10,2.0,60.0,16.9,23.7,1019.7,2.1,13.3,14.8,31.9,7.9,0,0.0,12.6,0
19970814,10,3.7,80.0,20.7,21.2,1018.7,4.8,16.6,18.4,25.7,12.2,0,0.0,8.8,0
19970815,10,5.7,82.0,18.8,19.1,1020.2,4.0,19.0,17.1,22.7,7.8,0,0.0,1.7,0
19970816,10,4.7,82.0,18.1,19.2,1021.1,1.7,10.9,12.8,24.7,7.3,0,0.0,7.2,0
19970817,10,3.7,77.0,19.1,20.9,1019.0,2.5,11.7,14.0,27.8,8.5,0,0.0,9.2,0
19970818,10,2.0,68.0,17.4,21.3,1019.4,2.0,12.2,14.0,29.2,7.0,0,0.0,10.8,0
19970819,10,5.3,77.0,15.9,18.2,1020.2,2.6,9.1,11.9,26.3,14.0,6,0.1,6.5,0
19970820,10,1.7,70.0,17.6,20.9,1018.9,4.0,11.4,15.3,27.0,11.9,0,0.0,11.4,0
19970821,10,1.0,73.0,19.0,21.9,1017.4,2.4,11.7,14.3,28.2,6.7,6,0.3,11.4,0
19970822,10,8.0,91.0,21.4,20.0,1017.5,2.7,17.5,19.1,22.5,7.9,6,9.2,0.0,0
19970823,10,7.0,86.0,21.6,21.2,1015.6,2.0,14.9,16.6,23.9,6.6,6,0.0,1.7,0
19970824,10,4.0,81.0,23.2,22.7,1012.3,3.2,18.8,20.1,28.8,9.3,6,4.4,8.7,0
19970825,10,4.7,81.0,22.7,22.7,1007.5,3.1,17.1,17.3,31.0,16.9,6,0.2,8.1,0
19970826,10,7.3,83.0,19.2,19.4,1009.9,3.0,16.8,18.0,22.4,6.9,6,0.0,1.1,0
19970827,10,6.7,85.0,19.9,19.6,1004.5,2.7,14.1,16.2,24.7,9.4,6,8.6,4.1,0
19970828,10,8.0,94.0,18.7,17.1,1000.5,3.7,17.1,16.3,18.6,11.2,6,10.3,0.0,0
19970829,10,4.3,80.0,15.0,16.3,1007.6,5.3,12.4,13.9,20.0,12.8,6,0.0,4.8,0
19970830,10,6.7,82.0,15.4,16.6,1012.2,3.8,11.3,12.6,19.4,7.7,6,1.5,4.2,0
19970831,10,5.3,80.0,16.8,18.0,1015.1,4.0,14.3,16.0,22.6,9.7,6,0.0,6.1,0
19970901,10,5.0,79.0,17.5,18.6,1016.3,3.5,13.3,14.8,23.8,7.3,6,18.7,7.8,0
19970902,10,5.3,84.0,15.0,15.6,1019.4,-999.0,14.4,14.3,19.6,-999.0,6,0.0,3.8,0
19970903,10,4.0,82.0,14.9,16.0,1019.9,-999.0,6.9,8.0,21.7,-999.0,6,0.1,9.3,0
19970904,10,7.0,79.0,16.9,18.6,1016.8,-999.0,12.9,14.6,22.2,-999.0,6,0.0,1.9,0
19970905,10,5.3,78.0,14.5,16.2,1017.1,-999.0,9.7,13.2,20.2,-999.0,0,0.0,5.3,0
19970906,10,4.7,73.0,13.2,15.8,1018.0,-999.0,12.3,13.5,19.3,-999.0,6,3.6,7.2,0
19970907,10,5.7,87.0,15.5,15.7,1019.6,-999.0,12.9,13.6,18.8,-999.0,6,4.9,2.1,0
19970908,10,6.0,85.0,15.4,16.0,1018.3,-999.0,13.2,14.2,17.2,-999.0,6,0.1,1.1,0
19970909,10,6.0,64.0,10.8,14.3,1016.9,-999.0,12.0,12.0,17.4,-999.0,6,0.6,3.9,0
19970910,10,6.7,74.0,11.6,13.7,1021.2,-999.0,11.0,12.4,16.1,-999.0,6,0.0,1.6,0
19970911,10,7.0,77.0,12.6,14.4,1012.0,-999.0,6.4,9.0,17.6,-999.0,6,0.5,5.3,0
19970912,10,6.7,82.0,14.4,15.2,1002.0,-999.0,10.7,12.5,19.0,-999.0,6,3.0,3.4,0
19970913,10,3.3,71.0,10.2,12.0,1008.5,-999.0,8.9,9.8,16.0,-999.0,6,8.9,8.6,0
19970914,10,3.7,85.0,12.0,12.2,1019.8,-999.0,7.6,8.4,16.6,-999.0,6,0.5,6.7,0
19970915,10,6.3,74.0,11.9,14.0,1021.9,-999.0,8.9,10.3,17.9,-999.0,0,0.0,4.2,0
19970916,10,6.3,67.0,12.1,15.9,1017.8,-999.0,10.1,11.5,20.5,-999.0,0,0.0,9.9,0
19970917,10,6.7,80.0,12.4,12.6,1020.6,-999.0,11.7,9.3,18.0,-999.0,6,0.0,3.3,0
19970918,10,6.7,83.0,11.5,12.0,1023.0,-999.0,2.0,4.2,18.3,-999.0,6,0.0,2.1,0
19970919,10,3.7,80.0,10.6,10.9,1028.0,-999.0,6.8,8.5,16.0,-999.0,6,0.0,6.6,0
19970920,10,2.7,73.0,9.4,10.3,1029.5,-999.0,4.7,7.7,16.0,-999.0,0,0.0,7.2,0
19970921,10,3.0,82.0,9.7,9.4,1027.3,-999.0,0.2,2.3,15.7,-999.0,0,0.0,8.5,0
19970922,10,1.3,83.0,10.3,10.2,1026.3,-999.0,0.3,2.9,17.7,-999.0,0,0.0,11.4,0
19970923,10,7.0,78.0,12.4,14.0,1025.0,-999.0,3.8,8.6,15.9,-999.0,6,0.0,0.0,0
19970924,10,5.0,80.0,12.4,12.7,1026.9,-999.0,12.1,9.1,19.2,-999.0,6,0.0,4.9,0
19970925,10,1.3,81.0,11.1,11.8,1028.6,-999.0,2.6,4.8,20.6,-999.0,0,0.0,11.2,0
19970926,10,5.3,88.0,12.7,12.8,1025.3,-999.0,4.9,6.4,16.6,-999.0,0,0.0,5.1,0
19970927,10,5.0,90.0,11.0,8.5,1018.8,-999.0,4.9,4.7,13.9,-999.0,0,0.0,0.0,0
19970928,10,2.0,83.0,10.4,10.5,1016.2,-999.0,1.4,1.9,18.3,-999.0,0,0.0,8.3,0
19970929,10,6.0,88.0,13.6,13.7,1019.6,-999.0,1.1,4.2,16.7,-999.0,6,1.8,0.7,0
19970930,10,7.3,82.0,12.4,13.0,1022.1,-999.0,11.1,11.5,16.4,-999.0,6,0.2,0.8,0
19971001,10,8.0,91.0,14.9,14.4,1011.1,-999.0,9.7,10.6,16.8,-999.0,6,1.0,0.0,0
19971002,10,3.3,75.0,10.1,10.9,1010.4,-999.0,10.1,9.4,14.9,-999.0,6,1.1,5.2,0
19971003,10,5.3,86.0,11.8,11.9,1017.1,-999.0,7.0,8.9,14.0,-999.0,6,3.4,0.3,0
19971004,10,5.7,86.0,14.2,14.4,1014.5,-999.0,9.7,11.0,15.9,-999.0,6,0.0,0.3,0
19971005,10,8.0,90.0,15.2,14.7,1012.5,-999.0,12.4,13.5,16.2,-999.0,6,0.0,0.0,0
19971006,10,5.7,82.0,13.0,13.6,1005.0,-999.0,11.3,12.0,18.1,-999.0,6,10.0,6.5,0
19971007,10,5.3,86.0,15.4,15.0,997.6,-999.0,10.0,12.0,19.4,-999.0,6,3.8,1.3,0
19971008,10,7.7,91.0,14.4,14.0,1000.3,-999.0,9.9,11.3,15.9,-999.0,6,16.7,0.3,0
19971009,10,5.3,87.0,15.7,15.1,996.9,-999.0,14.5,12.9,18.6,-999.0,6,8.6,1.1,0
19971010,10,5.3,76.0,12.3,13.7,992.8,-999.0,11.0,10.7,16.0,-999.0,6,3.5,2.7,0
19971011,10,4.3,82.0,10.4,10.0,997.1,-999.0,8.0,8.7,13.9,-999.0,6,7.2,2.9,0
19971012,10,5.3,76.0,9.3,9.9,1002.1,-999.0,4.2,7.2,12.6,-999.0,6,4.1,3.4,0
19971013,10,7.3,87.0,9.6,8.4,1006.9,-999.0,5.1,6.5,11.7,-999.0,6,18.6,1.1,0
19971014,10,6.3,88.0,9.6,8.2,1015.1,-999.0,3.0,5.4,11.6,-999.0,8,5.4,3.5,0
19971015,10,4.3,86.0,8.7,5.9,1012.3,-999.0,6.8,2.0,11.1,-999.0,6,0.3,4.1,0
19971016,10,5.7,79.0,7.0,5.7,1015.7,-999.0,-2.4,0.6,9.7,-999.0,6,0.2,7.1,0
19971017,10,8.0,94.0,12.4,11.5,1015.7,-999.0,3.6,4.9,13.4,-999.0,6,0.2,0.0,0
19971018,10,3.7,84.0,11.6,11.1,1018.7,-999.0,7.0,8.6,18.0,-999.0,0,0.0,9.4,0
19971019,10,4.7,92.0,13.7,12.7,1016.9,-999.0,4.0,7.4,17.6,-999.0,6,0.0,5.3,0
19971020,10,6.3,72.0,7.5,6.7,1019.5,-999.0,7.9,3.6,12.2,-999.0,0,0.0,1.3,0
19971021,10,3.0,81.0,5.7,2.0,1022.1,-999.0,-4.6,-1.5,8.9,-999.0,0,0.0,8.5,0
19971022,10,4.7,81.0,7.4,6.1,1013.9,-999.0,-4.1,-0.7,10.3,-999.0,6,0.1,4.6,0
19971023,10,5.3,79.0,8.9,8.4,1013.1,-999.0,2.5,5.6,11.6,10.3,6,0.2,2.4,0
19971024,10,5.0,79.0,7.7,6.4,1021.4,-999.0,0.1,3.4,9.1,13.3,6,2.9,3.0,0
19971025,10,6.3,81.0,7.9,6.4,1021.8,-999.0,3.4,5.2,10.2,19.5,6,3.2,0.2,0
19971026,10,7.0,88.0,8.3,5.6,1024.8,-999.0,4.0,4.5,9.0,6.6,6,1.9,0.1,0
19971027,10,0.7,82.0,4.8,-1.0,1032.8,-999.0,-5.9,-3.5,6.0,4.8,0,0.0,9.4,0
19971028,10,0.7,78.0,4.3,-1.1,1038.2,-999.0,-8.7,-7.2,7.0,4.0,0,0.0,9.3,0
19971029,10,4.3,70.0,4.4,-0.2,1037.1,-999.0,-7.1,-3.2,6.7,5.3,0,0.0,4.8,0
19971030,10,0.7,78.0,4.8,0.8,1033.8,-999.0,-9.7,-6.8,8.6,5.9,0,0.0,9.1,0
19971031,10,0.0,88.0,6.5,2.0,1031.8,-999.0,-6.2,-4.0,10.4,7.1,0,0.0,9.0,0
19971101,10,8.0,98.0,7.0,2.1,1024.8,-999.0,-4.0,-1.5,3.2,5.4,6,0.0,0.0,0
19971102,10,8.0,99.0,9.1,5.9,1018.7,-999.0,1.7,1.6,7.2,-999.0,6,1.0,0.0,0
19971103,10,2.7,74.0,6.6,3.6,1020.8,-999.0,5.3,-1.4,7.8,-999.0,6,0.1,4.5,0
19971104,10,2.3,71.0,4.9,1.6,1012.7,-999.0,-3.8,-2.3,5.8,-999.0,6,0.3,8.7,0
19971105,10,6.0,97.0,9.9,7.0,1000.0,-999.0,-2.4,-1.0,11.5,-999.0,6,0.6,0.0,0
19971106,10,7.7,97.0,11.3,8.8,988.8,3.7,4.2,6.0,11.8,7.8,6,0.7,0.0,0
19971107,10,8.0,95.0,11.9,10.4,986.9,7.4,6.1,7.1,12.9,20.5,6,1.1,0.0,0
19971108,10,3.7,87.0,9.6,8.3,993.1,5.7,3.3,5.2,12.4,12.0,6,2.6,4.4,0
19971109,10,4.3,83.0,9.6,8.7,991.0,6.5,4.6,6.4,12.0,13.7,6,0.3,4.5,0
19971110,10,5.3,86.0,9.4,8.2,994.2,5.7,4.4,6.4,10.5,11.9,6,0.2,0.7,0
19971111,10,7.3,84.0,9.1,7.7,997.4,5.2,6.1,5.8,10.5,12.7,6,4.5,3.3,0
19971112,10,6.0,98.0,8.6,5.1,1000.2,2.1,-2.0,0.7,7.8,5.1,0,0.0,0.0,0
19971113,10,8.0,97.0,8.8,5.6,1004.2,4.0,0.1,3.0,7.4,9.2,0,0.0,0.0,0
19971114,10,7.7,86.0,8.5,6.7,1011.6,3.9,2.1,4.0,8.4,8.2,6,1.8,3.2,0
19971115,10,8.0,99.0,10.9,8.4,1012.9,4.4,4.4,6.1,9.5,11.5,6,0.1,0.0,0
19971116,10,5.3,92.0,8.9,6.1,1019.4,5.2,6.3,4.9,8.9,10.7,0,0.0,0.0,0
19971117,10,3.0,88.0,7.1,3.9,1020.7,5.8,-1.1,1.0,7.2,10.8,0,0.0,5.4,0
19971118,10,3.0,84.0,6.8,3.2,1013.4,9.0,-1.7,1.4,6.0,16.7,0,0.0,2.6,0
19971119,10,0.0,74.0,4.5,-0.3,1007.9,9.8,-2.7,-1.5,2.3,16.2,0,0.0,7.5,0
19971120,10,5.3,78.0,4.9,0.9,1001.7,8.3,-3.7,-2.5,2.4,14.5,6,0.0,3.0,0
19971121,10,7.0,89.0,7.0,3.4,1009.1,4.3,-0.6,0.7,6.5,8.8,6,0.0,0.0,0
19971122,10,8.0,91.0,6.8,2.8,1016.3,3.2,1.6,1.9,4.0,5.7,6,0.0,0.0,0
19971123,10,4.7,98.0,5.2,-2.0,1021.5,2.3,-5.4,-5.1,2.7,5.5,6,0.0,0.0,0
19971124,10,8.0,98.0,6.7,1.6,1017.6,4.5,-5.8,-3.7,2.6,9.8,0,0.0,0.0,0
19971125,10,8.0,90.0,6.3,1.9,1010.6,7.1,0.8,0.7,2.6,12.5,0,0.0,0.0,0
19971126,10,8.0,90.0,6.5,2.4,1014.6,7.5,1.1,1.5,2.8,15.3,0,0.0,0.0,0
19971127,10,8.0,89.0,6.4,2.1,1015.2,8.0,1.3,1.6,3.1,13.2,6,0.3,0.0,0
19971128,10,8.0,96.0,7.2,3.1,1008.7,5.8,-0.4,0.5,3.8,9.8,6,2.8,0.0,0
19971129,10,7.7,97.0,10.6,8.4,1001.0,4.1,3.5,3.8,9.2,7.4,6,0.9,0.0,0
19971130,10,7.0,94.0,9.2,5.9,1004.7,2.8,4.6,4.2,9.2,12.1,6,1.5,0.2,0
19971201,10,0.7,87.0,6.5,2.2,1012.0,3.0,-2.6,0.4,6.8,6.7,6,0.0,7.0,0
19971202,10,5.7,98.0,5.7,-0.3,1009.4,3.0,-5.7,-4.6,0.8,8.6,6,0.0,1.1,0
19971203,10,7.0,93.0,6.4,1.7,1013.3,2.8,-3.4,-0.7,2.5,7.4,6,0.3,0.0,0
19971204,10,5.3,86.0,5.7,0.9,1019.9,2.8,0.9,-2.3,2.4,7.1,8,1.2,2.3,0
19971205,10,6.0,90.0,7.0,3.4,1018.9,4.8,-1.5,0.1,5.4,11.3,6,0.4,2.8,0
19971206,10,6.7,95.0,8.0,5.2,1013.3,8.3,0.4,1.7,7.9,15.3,6,9.0,0.0,0
19971207,10,8.0,94.0,8.2,4.0,1012.7,5.5,6.8,2.0,8.6,10.7,0,0.0,0.0,0
19971208,10,7.3,84.0,7.5,5.5,1003.1,6.4,-0.3,1.7,6.5,13.3,6,0.3,0.0,0
19971209,10,7.7,92.0,10.1,8.2,1003.8,6.3,5.8,6.5,9.5,13.1,6,11.7,0.2,0
19971210,10,7.7,93.0,11.6,10.6,995.9,7.0,7.1,7.7,11.7,16.8,6,6.4,0.0,0
19971211,10,7.0,95.0,11.3,9.6,996.6,5.5,7.5,7.7,11.4,17.1,6,9.8,0.0,0
19971212,10,8.0,95.0,9.6,6.8,1008.7,5.6,6.5,6.5,9.9,13.7,6,1.6,0.0,0
19971213,10,5.3,94.0,8.8,6.0,1024.2,4.4,0.5,3.3,7.9,12.3,6,3.1,0.6,0
19971214,10,6.7,87.0,7.1,3.7,1027.2,5.8,1.2,3.0,7.0,14.7,6,0.5,0.9,0
19971215,10,5.7,79.0,5.4,1.0,1035.9,7.2,-0.7,-0.8,3.4,15.2,0,0.0,0.0,0
19971216,10,3.0,79.0,3.3,-6.1,1031.5,9.6,-3.8,-8.0,-0.7,16.8,0,0.0,3.8,0
19971217,10,2.0,71.0,2.6,-6.7,1017.9,11.5,-10.0,-9.4,-4.9,20.0,6,0.0,5.7,0
19971218,10,7.0,74.0,4.0,-1.2,1007.9,8.0,-6.8,-6.3,0.5,13.6,6,0.0,0.7,0
19971219,10,5.3,92.0,6.4,2.2,1000.3,5.6,-2.1,-1.7,4.4,10.0,6,0.3,2.0,0
19971220,10,5.0,97.0,6.4,0.8,1005.4,2.8,-3.8,-2.5,4.4,6.2,6,0.2,2.7,0
19971221,10,7.7,95.0,6.9,2.4,1010.8,4.6,-0.3,0.4,3.2,8.1,6,0.1,0.0,0
19971222,10,8.0,97.0,6.7,1.4,1015.2,2.3,0.9,0.9,2.5,6.4,6,0.0,0.0,0
19971223,10,8.0,98.0,6.9,2.1,1018.0,2.3,0.2,0.6,2.6,6.3,6,2.6,0.0,0
19971224,10,8.0,99.0,11.1,9.1,1011.2,5.8,2.2,2.6,10.7,14.8,6,3.4,0.0,0
19971225,10,4.0,81.0,9.4,9.3,999.8,9.3,7.7,8.3,11.7,21.7,6,3.8,0.1,0
19971226,10,7.0,90.0,9.2,7.1,992.0,8.9,7.6,6.0,9.9,21.8,6,6.4,0.0,0
19971227,10,6.7,93.0,8.9,6.2,1002.5,5.1,4.1,5.1,7.7,16.5,6,1.2,3.9,0
19971228,10,7.3,95.0,8.2,4.8,1005.4,4.9,2.9,4.2,6.2,13.0,6,5.0,0.4,0
19971229,10,6.0,91.0,7.9,4.9,1006.1,4.9,2.9,3.5,6.6,14.4,6,0.0,2.1,0
19971230,10,7.3,90.0,8.1,5.5,1006.5,5.0,3.7,3.6,6.2,10.0,6,0.1,0.9,0
19971231,10,7.3,92.0,9.9,7.8,1003.6,5.8,5.0,6.2,9.5,11.7,6,1.9,0.0,0
19980101,10,5.0,93.0,8.2,5.3,1007.4,5.1,3.1,2.8,7.4,11.0,6,1.6,0.3,0
19980102,10,7.7,93.0,9.4,7.2,987.9,7.1,3.4,4.8,8.6,15.6,6,2.3,0.7,0
19980103,10,5.7,89.0,8.7,6.8,987.5,9.0,4.0,5.3,9.6,24.4,8,13.3,0.0,0
19980104,10,4.3,85.0,8.0,6.2,991.7,8.4,3.3,4.8,7.4,21.9,6,7.1,0.7,0
19980105,10,5.7,81.0,7.7,6.0,990.9,9.4,3.5,3.8,7.2,23.7,6,3.3,3.5,0
19980106,10,7.0,87.0,8.1,5.7,1005.1,6.5,2.1,3.1,6.9,15.5,6,5.3,0.0,0
19980107,10,7.0,86.0,9.5,8.1,1003.5,7.2,4.2,4.8,10.1,15.1,6,1.7,1.3,0
19980108,10,7.7,90.0,9.7,8.5,1012.2,7.8,4.7,5.7,10.8,19.6,6,13.0,0.0,0
19980109,10,5.7,91.0,11.6,10.2,1022.3,6.6,8.8,9.3,11.9,15.8,0,0.0,0.0,0
19980110,10,3.0,80.0,8.9,8.4,1023.2,5.0,5.6,6.3,11.3,10.1,0,0.0,5.9,0
19980111,10,2.0,78.0,7.3,6.2,1017.7,3.7,0.0,2.2,10.0,8.0,0,0.0,7.0,0
19980112,10,6.0,88.0,8.7,6.6,1015.0,3.7,3.8,4.9,8.7,8.8,0,0.0,4.2,0
19980113,10,7.0,88.0,8.4,6.3,1006.9,3.6,1.7,2.8,8.7,6.6,6,0.0,4.8,0
19980114,10,5.0,85.0,8.9,7.2,1004.0,6.9,4.4,5.6,10.4,15.3,6,3.1,1.8,0
19980115,10,7.3,95.0,8.8,6.2,1008.0,7.5,2.0,3.2,8.1,14.8,6,6.0,0.3,0
19980116,10,7.7,95.0,9.1,6.4,1004.7,5.3,4.2,5.4,8.3,13.4,8,4.2,0.0,0
19980117,10,6.3,87.0,8.3,6.4,1015.4,6.9,2.4,3.8,7.5,14.2,6,0.4,0.9,0
19980118,10,7.7,82.0,7.3,5.2,997.1,7.8,4.1,3.3,7.3,18.7,6,7.7,0.3,0
19980119,10,7.7,91.0,7.9,4.5,987.1,8.1,4.1,3.5,6.5,16.9,6,8.9,0.3,0
19980120,10,7.7,87.0,6.1,1.7,1019.6,7.1,2.8,0.6,4.5,16.5,8,0.0,0.0,0
19980121,10,7.0,77.0,4.3,-1.1,1036.2,2.4,-4.8,-2.5,0.8,8.1,7,0.0,0.1,0
19980122,10,3.0,83.0,4.4,-2.4,1035.5,2.6,-2.1,-4.0,0.6,6.0,6,0.0,3.9,0
19980123,10,8.0,92.0,6.3,1.5,1030.6,2.7,-6.4,-4.3,2.2,5.7,6,0.6,0.0,0
19980124,10,7.3,80.0,5.8,2.2,1028.4,8.7,0.4,1.5,3.6,16.8,8,0.0,0.0,0
19980125,10,4.3,88.0,5.2,-1.0,1034.5,5.2,-1.3,-3.1,2.5,13.6,0,0.0,3.7,0
19980126,10,5.3,84.0,4.6,-1.0,1032.7,1.4,-8.9,-6.9,2.5,3.9,7,0.0,5.1,0
19980127,10,8.0,95.0,5.5,-0.2,1022.7,3.2,-4.1,-4.1,1.5,6.9,8,1.0,0.0,0
19980128,10,7.3,90.0,7.2,3.3,1016.9,3.9,1.0,1.2,5.6,9.6,8,0.4,0.5,0
19980129,10,6.3,92.0,7.1,3.2,1020.3,2.1,-2.5,-0.2,5.0,5.8,6,2.0,2.6,0
19980130,10,7.7,94.0,7.8,4.0,1013.7,5.2,0.0,1.5,6.6,11.8,6,0.8,0.3,0
19980131,10,0.7,65.0,2.7,-5.6,1024.7,4.2,-6.5,-8.1,3.4,12.1,0,0.0,8.5,0
19980201,10,3.0,73.0,2.8,-6.5,1019.3,3.4,-11.4,-8.7,-2.8,8.0,0,0.0,5.6,0
19980202,10,7.0,89.0,5.2,-0.6,1004.2,5.4,-11.9,-8.5,1.9,14.7,8,3.2,0.1,0
19980203,10,3.7,82.0,5.5,1.3,1007.9,6.0,-3.2,-1.5,3.7,17.3,0,0.0,7.3,2
19980204,10,6.0,89.0,6.6,2.9,1009.9,6.1,-1.3,0.1,4.5,13.7,6,0.0,4.3,0
19980205,10,4.7,98.0,7.8,3.5,1015.6,5.0,1.1,2.2,6.2,10.2,6,0.0,0.7,0
19980206,10,8.0,88.0,7.6,4.8,1019.3,5.1,2.3,3.2,6.1,9.5,6,0.0,0.0,0
19980207,10,5.3,91.0,6.5,2.3,1013.6,6.1,1.5,1.0,5.8,12.0,8,4.2,0.0,0
19980208,10,5.3,89.0,7.6,4.9,1023.1,5.4,0.6,1.7,6.8,11.9,6,0.0,2.2,0
19980209,10,6.0,78.0,7.4,5.8,1021.7,5.5,5.0,4.1,8.7,11.3,0,0.0,2.8,0
19980210,10,8.0,86.0,8.6,7.0,1023.9,5.3,1.9,3.8,9.0,10.9,6,0.0,0.1,0
