Mess_Datum,Qualitaets_Niveau,BEDECKUNGSGRAD,REL_FEUCHTE,DAMPFDRUCK,LUFTTEMPERATUR,LUFTDRUCK_STATIONSHOEHE,WINDGESCHWINDIGKEIT,LUFTTEMP_AM_ERDB_MINIMUM,LUFTTEMPERATUR_MINIMUM,LUFTTEMPERATUR_MAXIMUM,WINDSPITZE_MAXIMUM,NIEDERSCHLAGSHOEHE_IND,NIEDERSCHLAGSHOEHE,SONNENSCHEINDAUER,SCHNEEHOEHE
19510213,5,6.0,87.0,6.5,2.8,-999.0,-999.0,-2.4,-1.1,7.2,-999.0,1,3.9,2.5,0
19510214,5,7.3,92.0,7.3,3.5,-999.0,-999.0,0.5,1.4,6.1,-999.0,1,4.3,0.0,0
19510215,5,6.0,86.0,6.4,2.6,-999.0,-999.0,-2.9,-2.1,8.0,-999.0,0,0.0,6.7,0
19510216,5,6.7,94.0,6.7,2.4,-999.0,-999.0,-2.0,-0.6,3.9,-999.0,0,0.0,0.0,0
19510217,5,6.3,91.0,6.4,2.0,-999.0,-999.0,-1.6,-1.4,4.7,-999.0,1,4.6,4.1,0
19510218,5,4.3,85.0,6.3,2.1,-999.0,-999.0,1.0,0.0,5.1,-999.0,0,0.0,2.4,0
19510219,5,2.7,83.0,5.6,1.6,-999.0,-999.0,-2.8,-1.7,4.1,-999.0,8,0.8,2.3,0
19510220,5,4.3,84.0,6.4,2.8,-999.0,-999.0,-1.7,0.1,7.6,-999.0,1,0.0,4.9,0
19510221,5,7.3,85.0,6.4,2.5,-999.0,-999.0,-1.1,0.1,5.6,-999.0,8,5.1,0.0,0
19510222,5,5.7,89.0,6.3,1.6,-999.0,-999.0,-1.5,-0.5,5.3,-999.0,8,1.0,2.9,0
19510223,5,4.0,83.0,6.0,1.8,-999.0,-999.0,-1.2,-0.4,5.5,-999.0,7,1.0,1.9,0
19510224,5,4.3,77.0,5.3,1.8,-999.0,-999.0,-2.4,-2.4,5.8,-999.0,8,0.5,7.4,0
19510225,5,7.3,94.0,6.5,1.4,-999.0,-999.0,-1.7,0.1,3.9,-999.0,8,1.7,0.0,0
19510226,5,6.0,90.0,5.7,0.6,-999.0,-999.0,-2.0,-1.9,3.2,-999.0,0,0.0,0.0,0
19510227,5,5.3,89.0,5.7,0.5,-999.0,-999.0,-3.2,-1.4,3.0,-999.0,7,1.2,2.8,0
19510228,5,3.3,72.0,4.4,-0.1,-999.0,-999.0,-2.7,-1.6,2.1,-999.0,0,0.0,3.1,0
19510301,5,8.0,75.0,4.0,-1.6,-999.0,-999.0,-5.4,-4.4,-0.4,-999.0,1,0.0,0.6,0
19510302,5,4.3,74.0,4.1,-1.2,-999.0,-999.0,-5.8,-3.6,1.0,-999.0,0,0.0,3.5,0
19510303,5,4.0,78.0,4.7,-0.4,-999.0,-999.0,-3.5,-2.7,2.2,-999.0,0,0.0,1.8,0
19510304,5,8.0,85.0,4.4,-2.6,-999.0,-999.0,-3.8,-4.4,0.9,-999.0,7,3.9,0.0,0
19510305,5,8.0,83.0,3.3,-5.1,-999.0,-999.0,-9.1,-9.0,-3.2,-999.0,1,0.0,1.3,7
19510306,5,6.3,84.0,3.7,-4.2,-999.0,-999.0,-12.5,-12.7,0.1,-999.0,0,0.0,1.7,3
19510307,5,3.7,84.0,5.1,-0.2,-999.0,-999.0,-8.9,-9.2,5.3,-999.0,0,0.0,6.9,2
19510308,5,3.7,78.0,6.9,5.4,-999.0,-999.0,-2.2,-0.9,11.0,-999.0,0,0.0,5.8,0
19510309,5,8.0,96.0,6.4,1.2,-999.0,-999.0,-1.4,-0.4,5.5,-999.0,8,0.2,0.0,0
19510310,5,7.0,84.0,5.5,0.7,-999.0,-999.0,-1.6,-0.9,2.2,-999.0,1,0.0,0.0,0
19510311,5,5.3,86.0,6.3,2.1,-999.0,-999.0,-1.4,-0.4,6.9,-999.0,1,0.8,5.5,0
19510312,5,5.0,86.0,7.1,3.8,-999.0,-999.0,-0.7,0.1,9.4,-999.0,1,0.0,0.8,0
19510313,5,6.7,81.0,7.3,6.0,-999.0,-999.0,-1.2,-0.5,12.2,-999.0,1,0.0,6.3,0
19510314,5,6.0,81.0,7.6,5.6,-999.0,-999.0,3.0,3.9,9.3,-999.0,1,2.7,1.1,0
19510315,5,4.7,81.0,7.6,5.7,-999.0,-999.0,0.8,2.0,11.8,-999.0,1,0.1,5.4,0
19510316,5,3.0,83.0,7.6,6.2,-999.0,-999.0,-2.5,-0.7,12.0,-999.0,1,3.6,9.6,0
19510317,5,7.0,90.0,11.5,10.4,-999.0,-999.0,4.0,4.6,15.6,-999.0,1,5.4,1.8,0
19510318,5,7.7,90.0,10.5,9.2,-999.0,-999.0,5.6,6.8,11.0,-999.0,1,6.7,0.0,0
19510319,5,7.7,80.0,8.9,8.4,-999.0,-999.0,1.2,3.5,15.0,-999.0,1,2.9,3.1,0
19510320,5,7.7,86.0,7.1,3.6,-999.0,-999.0,2.4,2.1,8.0,-999.0,1,1.0,0.2,0
19510321,5,3.0,68.0,4.1,0.2,-999.0,-999.0,-2.9,-1.5,2.7,-999.0,0,0.0,7.6,0
19510322,5,4.0,70.0,5.2,3.4,-999.0,-999.0,-5.1,-3.9,6.5,-999.0,1,9.1,6.5,0
19510323,5,5.7,84.0,8.4,6.9,-999.0,-999.0,-0.7,-0.1,13.4,-999.0,1,0.8,2.0,0
19510324,5,6.7,84.0,7.5,4.4,-999.0,-999.0,0.4,1.8,7.5,-999.0,1,3.4,0.8,0
19510325,5,6.0,85.0,5.9,1.4,-999.0,-999.0,-1.4,-0.4,4.6,-999.0,7,0.3,6.7,0
19510326,5,6.7,76.0,5.5,2.4,-999.0,-999.0,-3.9,-2.9,6.2,-999.0,1,0.1,5.7,0
19510327,5,8.0,88.0,7.6,5.1,-999.0,-999.0,0.8,1.2,8.4,-999.0,1,3.6,0.0,0
19510328,5,4.3,68.0,4.9,2.2,-999.0,-999.0,-0.5,-0.3,7.4,-999.0,0,0.0,8.6,0
19510329,5,3.0,72.0,4.9,1.8,-999.0,-999.0,-3.7,-2.4,7.3,-999.0,0,0.0,8.7,0
19510330,5,4.3,73.0,5.7,3.6,-999.0,-999.0,-2.7,-1.3,8.4,-999.0,0,0.0,4.4,0
19510331,5,8.0,82.0,7.6,5.8,-999.0,-999.0,1.7,2.5,8.0,-999.0,1,0.0,0.0,0
19510401,5,2.7,73.0,6.5,6.0,-999.0,-999.0,-2.7,-0.9,11.5,-999.0,0,0.0,9.6,0
19510402,5,4.3,60.0,6.8,9.2,-999.0,-999.0,1.6,2.3,15.8,-999.0,1,1.7,8.8,0
19510403,5,5.3,78.0,7.7,6.6,-999.0,-999.0,3.7,4.1,10.2,-999.0,1,0.7,2.9,0
19510404,5,2.0,77.0,6.7,5.2,-999.0,-999.0,-2.3,-1.4,11.9,-999.0,0,0.0,8.6,0
19510405,5,5.7,77.0,7.3,6.8,-999.0,-999.0,-1.7,-1.0,10.9,-999.0,0,0.0,0.9,0
19510406,5,4.3,77.0,7.6,7.4,-999.0,-999.0,-1.9,-1.7,14.6,-999.0,0,0.0,6.3,0
19510407,5,2.7,61.0,7.9,11.1,-999.0,-999.0,2.4,4.4,18.7,-999.0,1,0.0,9.6,0
19510408,5,6.0,72.0,6.8,5.6,-999.0,-999.0,5.1,3.1,10.0,-999.0,0,0.0,0.0,0
19510409,5,3.3,63.0,5.7,6.7,-999.0,-999.0,-2.6,-1.7,14.0,-999.0,0,0.0,8.8,0
19510410,5,5.7,73.0,6.9,6.0,-999.0,-999.0,2.8,3.9,10.2,-999.0,0,0.0,2.7,0
19510411,5,6.0,68.0,6.0,5.6,-999.0,-999.0,-0.7,0.4,9.3,-999.0,0,0.0,5.1,0
19510412,5,2.3,65.0,5.3,4.6,-999.0,-999.0,-2.6,-1.3,11.4,-999.0,0,0.0,10.9,0
19510413,5,2.0,65.0,5.9,6.8,-999.0,-999.0,-3.4,-2.4,14.2,-999.0,1,0.0,10.9,0
19510414,5,7.0,69.0,6.7,6.1,-999.0,-999.0,3.1,4.2,11.9,-999.0,1,0.0,5.3,0
19510415,5,3.7,61.0,5.1,4.3,-999.0,-999.0,0.0,1.2,10.0,-999.0,1,0.0,6.7,0
19510416,5,1.0,60.0,6.0,7.9,-999.0,-999.0,-3.9,-3.5,16.5,-999.0,0,0.0,12.0,0
19510417,5,2.0,57.0,7.3,11.6,-999.0,-999.0,0.6,1.5,20.4,-999.0,0,0.0,11.9,0
19510418,5,6.0,62.0,8.3,11.2,-999.0,-999.0,3.0,4.1,19.2,-999.0,1,0.1,5.6,0
19510419,5,5.7,86.0,11.2,10.5,-999.0,-999.0,4.0,5.4,13.9,-999.0,1,0.6,0.7,0
19510420,5,6.0,60.0,7.6,10.5,-999.0,-999.0,3.7,5.1,15.1,-999.0,0,0.0,2.6,0
19510421,5,4.7,61.0,6.8,7.9,-999.0,-999.0,3.3,4.6,15.5,-999.0,0,0.0,5.0,0
19510422,5,1.3,53.0,5.1,6.5,-999.0,-999.0,-2.1,-0.5,12.3,-999.0,0,0.0,12.5,0
19510423,5,1.0,41.0,4.3,8.2,-999.0,-999.0,-4.2,-2.7,14.6,-999.0,0,0.0,12.7,0
19510424,5,0.7,44.0,6.0,11.8,-999.0,-999.0,-3.0,-0.7,19.7,-999.0,0,0.0,12.8,0
19510425,5,0.7,48.0,8.5,15.7,-999.0,-999.0,3.5,6.3,23.6,-999.0,0,0.0,12.7,0
19510426,5,2.0,49.0,9.1,17.1,-999.0,-999.0,4.2,5.2,24.4,-999.0,1,0.0,12.6,0
19510427,5,5.7,79.0,11.6,12.5,-999.0,-999.0,6.2,8.1,15.8,-999.0,1,22.3,4.2,0
19510428,5,6.3,79.0,10.1,9.9,-999.0,-999.0,6.5,5.8,16.9,-999.0,1,4.0,4.7,0
19510429,5,8.0,83.0,7.7,5.8,-999.0,-999.0,5.2,4.8,6.9,-999.0,1,0.5,0.0,0
19510430,5,5.3,87.0,8.0,5.5,-999.0,-999.0,4.2,4.1,8.1,-999.0,1,3.4,0.6,0
19510501,5,4.0,80.0,9.2,9.3,-999.0,-999.0,-1.5,-1.2,15.3,-999.0,0,0.0,9.0,0
19510502,5,2.0,74.0,11.6,13.8,-999.0,-999.0,3.4,4.5,19.4,-999.0,0,0.0,10.2,0
19510503,5,4.0,78.0,12.7,14.0,-999.0,-999.0,5.8,6.8,19.9,-999.0,1,13.3,5.9,0
19510504,5,6.3,82.0,12.5,13.4,-999.0,-999.0,6.2,6.6,19.8,-999.0,1,18.3,5.2,0
19510505,5,6.3,82.0,11.1,11.4,-999.0,-999.0,9.1,9.4,15.3,-999.0,1,0.9,0.3,0
19510506,5,3.3,69.0,9.5,12.4,-999.0,-999.0,3.6,4.3,19.0,-999.0,0,0.0,9.9,0
19510507,5,5.3,70.0,10.9,13.8,-999.0,-999.0,4.2,4.7,20.1,-999.0,1,2.4,6.1,0
19510508,5,3.0,74.0,11.3,13.4,-999.0,-999.0,5.6,6.7,19.1,-999.0,1,0.0,9.7,0
19510509,5,5.0,81.0,11.5,11.8,-999.0,-999.0,8.3,9.1,17.0,-999.0,1,1.2,4.5,0
19510510,5,8.0,83.0,10.5,10.1,-999.0,-999.0,9.2,8.7,12.3,-999.0,1,2.4,0.0,0
19510511,5,6.3,78.0,7.9,6.9,-999.0,-999.0,6.0,5.5,9.8,-999.0,1,0.0,0.0,0
19510512,5,4.0,72.0,7.5,7.3,-999.0,-999.0,2.8,3.4,12.2,-999.0,0,0.0,5.4,0
19510513,5,2.0,66.0,7.7,9.4,-999.0,-999.0,-0.5,-0.1,16.0,-999.0,1,0.0,12.7,0
19510514,5,7.0,79.0,8.8,8.7,-999.0,-999.0,3.1,4.3,13.6,-999.0,1,0.5,1.8,0
19510515,5,7.3,90.0,9.1,7.0,-999.0,-999.0,2.7,3.2,12.8,-999.0,1,2.8,4.4,0
19510516,5,6.3,78.0,8.7,8.1,-999.0,-999.0,3.5,4.5,12.6,-999.0,1,4.5,2.4,0
19510517,5,2.0,64.0,8.4,11.8,-999.0,-999.0,1.8,2.3,19.2,-999.0,1,0.3,10.4,0
19510518,5,3.3,61.0,10.0,14.6,-999.0,-999.0,5.2,6.2,20.7,-999.0,0,0.0,12.3,0
19510519,5,1.7,62.0,11.2,15.9,-999.0,-999.0,5.3,6.1,22.1,-999.0,0,0.0,13.0,0
19510520,5,4.3,69.0,12.3,16.2,-999.0,-999.0,7.5,7.8,22.2,-999.0,0,0.0,6.3,0
19510521,5,5.7,76.0,12.5,13.8,-999.0,-999.0,6.9,11.0,19.4,-999.0,1,0.1,3.6,0
19510522,5,4.3,71.0,11.7,14.6,-999.0,-999.0,5.3,5.6,20.5,-999.0,1,0.3,4.6,0
19510523,5,5.7,73.0,13.3,16.4,-999.0,-999.0,7.8,8.6,21.8,-999.0,0,0.0,5.0,0
19510524,5,2.7,59.0,12.1,18.4,-999.0,-999.0,8.0,8.8,25.7,-999.0,1,7.8,12.3,0
19510525,5,4.7,78.0,16.3,18.3,-999.0,-999.0,12.2,12.5,24.2,-999.0,1,0.7,8.8,0
19510526,5,4.0,69.0,15.5,19.7,-999.0,-999.0,11.8,12.7,25.5,-999.0,0,0.0,8.6,0
19510527,5,7.0,78.0,15.7,17.2,-999.0,-999.0,12.0,12.6,21.8,-999.0,0,0.0,1.4,0
19510528,5,6.3,71.0,10.9,13.2,-999.0,-999.0,11.3,11.1,16.6,-999.0,0,0.0,1.8,0
19510529,5,3.3,62.0,10.0,14.6,-999.0,-999.0,4.7,5.1,21.5,-999.0,0,0.0,12.7,0
19510530,5,5.3,65.0,10.9,14.5,-999.0,-999.0,7.7,7.9,19.7,-999.0,0,0.0,7.2,0
19510531,5,5.3,70.0,11.1,13.6,-999.0,-999.0,10.4,8.1,19.7,-999.0,0,0.0,3.6,0
19510601,5,6.3,80.0,11.7,12.6,-999.0,-999.0,6.6,7.4,15.0,-999.0,1,0.5,2.0,0
19510602,5,7.0,82.0,12.8,13.8,-999.0,-999.0,9.8,8.9,17.7,-999.0,1,1.1,3.2,0
19510603,5,7.7,94.0,13.5,11.9,-999.0,-999.0,10.8,9.7,16.1,-999.0,1,24.7,0.0,0
19510604,5,7.0,91.0,13.7,13.0,-999.0,-999.0,9.2,9.6,16.1,-999.0,1,8.7,1.1,0
19510605,5,6.7,90.0,14.3,14.1,-999.0,-999.0,10.5,10.9,19.0,-999.0,1,2.0,4.2,0
19510606,5,7.7,82.0,14.0,15.1,-999.0,-999.0,8.5,8.9,20.7,-999.0,1,2.4,2.3,0
19510607,5,6.0,81.0,14.1,15.4,-999.0,-999.0,11.8,12.1,20.2,-999.0,1,2.2,2.7,0
19510608,5,5.3,74.0,15.1,18.2,-999.0,-999.0,9.2,9.3,24.4,-999.0,1,0.4,10.4,0
19510609,5,7.0,80.0,14.1,15.5,-999.0,-999.0,12.7,13.4,18.0,-999.0,1,0.0,0.3,0
19510610,5,5.3,81.0,13.6,14.4,-999.0,-999.0,12.2,12.3,19.5,-999.0,1,5.6,3.4,0
19510611,5,1.7,73.0,12.4,15.2,-999.0,-999.0,5.8,6.6,21.2,-999.0,0,0.0,12.0,0
19510612,5,3.0,69.0,13.6,17.5,-999.0,-999.0,7.2,7.7,24.5,-999.0,1,6.8,12.4,0
19510613,5,4.3,72.0,15.1,18.0,-999.0,-999.0,12.8,13.1,22.2,-999.0,0,0.0,10.8,0
19510614,5,0.7,69.0,14.5,18.4,-999.0,-999.0,8.2,8.8,24.7,-999.0,0,0.0,14.2,0
19510615,5,1.3,68.0,18.0,22.0,-999.0,-999.0,9.8,10.3,29.8,-999.0,1,1.5,13.0,0
19510616,5,4.3,76.0,19.9,21.2,-999.0,-999.0,15.3,16.0,27.4,-999.0,1,0.0,8.3,0
19510617,5,3.0,70.0,19.3,22.7,-999.0,-999.0,16.4,16.6,28.1,-999.0,1,6.9,13.1,0
19510618,5,3.7,75.0,20.5,23.1,-999.0,-999.0,14.8,14.6,27.7,-999.0,1,15.7,13.6,0
19510619,5,7.3,83.0,14.1,14.4,-999.0,-999.0,13.8,11.6,23.8,-999.0,1,5.4,2.2,0
19510620,5,4.0,77.0,14.4,16.8,-999.0,-999.0,12.3,10.1,21.7,-999.0,0,0.0,9.3,0
19510621,5,1.3,60.0,12.5,17.9,-999.0,-999.0,9.7,10.4,24.0,-999.0,0,0.0,14.5,0
19510622,5,2.7,64.0,16.3,21.3,-999.0,-999.0,9.1,10.1,28.1,-999.0,0,0.0,12.6,0
19510623,5,4.3,74.0,17.5,19.5,-999.0,-999.0,13.8,14.6,28.5,-999.0,1,9.5,10.3,0
19510624,5,6.0,77.0,14.1,15.9,-999.0,-999.0,11.9,12.4,21.6,-999.0,1,0.8,4.5,0
19510625,5,6.0,89.0,13.7,13.2,-999.0,-999.0,11.8,11.7,16.1,-999.0,1,1.8,1.0,0
19510626,5,5.3,81.0,13.5,14.6,-999.0,-999.0,7.4,7.4,20.5,-999.0,1,4.5,4.8,0
19510627,5,5.7,75.0,12.0,13.9,-999.0,-999.0,9.0,9.6,17.4,-999.0,1,0.3,5.1,0
19510628,5,6.0,89.0,14.1,13.5,-999.0,-999.0,9.0,9.9,17.0,-999.0,1,8.6,2.3,0
19510629,5,6.7,85.0,14.0,14.3,-999.0,-999.0,8.5,9.0,19.7,-999.0,0,0.0,5.0,0
19510630,5,2.3,70.0,12.7,16.0,-999.0,-999.0,7.4,7.9,22.2,-999.0,0,0.0,13.1,0
19510701,5,3.0,63.0,11.6,16.3,-999.0,-999.0,8.3,8.9,21.5,-999.0,0,0.0,12.3,0
19510702,5,2.3,64.0,12.8,17.5,-999.0,-999.0,7.8,8.3,24.2,-999.0,0,0.0,13.2,0
19510703,5,1.0,65.0,13.7,19.2,-999.0,-999.0,8.7,8.7,26.1,-999.0,0,0.0,12.9,0
19510704,5,4.7,73.0,16.8,19.6,-999.0,-999.0,11.1,12.1,26.3,-999.0,0,0.0,12.8,0
19510705,5,5.3,62.0,11.2,15.7,-999.0,-999.0,12.2,13.0,19.2,-999.0,0,0.0,8.7,0
19510706,5,2.0,63.0,10.9,15.4,-999.0,-999.0,5.0,5.6,21.4,-999.0,0,0.0,12.7,0
19510707,5,0.7,62.0,13.5,19.4,-999.0,-999.0,6.6,7.2,26.0,-999.0,0,0.0,14.1,0
19510708,5,2.3,65.0,15.1,20.5,-999.0,-999.0,9.5,10.1,29.5,-999.0,1,1.7,11.3,0
19510709,5,7.3,83.0,18.3,18.7,-999.0,-999.0,13.4,13.9,24.0,-999.0,1,10.1,1.7,0
19510710,5,3.7,72.0,16.3,19.9,-999.0,-999.0,13.7,14.3,25.6,-999.0,0,0.0,10.7,0
19510711,5,2.3,64.0,19.5,24.7,-999.0,-999.0,11.7,13.1,31.5,-999.0,1,1.2,13.8,0
19510712,5,6.7,81.0,18.4,19.4,-999.0,-999.0,16.1,16.9,24.5,-999.0,1,0.0,0.1,0
19510713,5,4.0,71.0,17.2,20.7,-999.0,-999.0,12.4,12.6,28.5,-999.0,1,2.7,10.7,0
19510714,5,2.3,69.0,18.1,22.1,-999.0,-999.0,14.8,15.1,28.5,-999.0,0,0.0,12.5,0
19510715,5,3.7,66.0,17.9,22.4,-999.0,-999.0,12.9,13.6,27.3,-999.0,1,11.6,8.8,0
19510716,5,7.3,87.0,17.2,16.8,-999.0,-999.0,16.0,14.9,22.0,-999.0,1,2.0,1.2,0
19510717,5,7.3,75.0,14.0,16.4,-999.0,-999.0,13.2,13.7,19.5,-999.0,0,0.0,0.1,0
19510718,5,4.7,71.0,15.2,18.8,-999.0,-999.0,12.8,13.4,25.0,-999.0,0,0.0,9.1,0
19510719,5,3.3,70.0,14.3,17.1,-999.0,-999.0,13.6,13.7,23.2,-999.0,0,0.0,8.2,0
19510720,5,5.3,67.0,14.0,18.8,-999.0,-999.0,6.9,7.5,25.6,-999.0,0,0.0,8.1,0
19510721,5,3.0,65.0,13.3,17.3,-999.0,-999.0,14.7,14.1,23.0,-999.0,0,0.0,11.4,0
19510722,5,0.7,53.0,10.7,18.6,-999.0,-999.0,6.4,6.8,25.5,-999.0,1,3.0,13.8,0
19510723,5,6.3,93.0,16.8,15.7,-999.0,-999.0,10.4,10.7,18.2,-999.0,1,4.4,0.9,0
19510724,5,6.7,85.0,15.9,16.0,-999.0,-999.0,10.4,10.7,20.2,-999.0,1,7.5,3.0,0
19510725,5,8.0,83.0,13.7,14.4,-999.0,-999.0,12.1,12.1,16.7,-999.0,1,0.0,0.0,0
19510726,5,7.3,86.0,15.5,15.8,-999.0,-999.0,12.5,12.8,17.2,-999.0,1,1.3,0.5,0
19510727,5,5.7,80.0,14.8,16.3,-999.0,-999.0,10.8,11.4,21.2,-999.0,0,0.0,2.5,0
19510728,5,4.3,64.0,12.7,18.5,-999.0,-999.0,9.8,10.3,25.5,-999.0,0,0.0,10.0,0
19510729,5,1.7,65.0,14.7,20.2,-999.0,-999.0,8.7,9.4,27.7,-999.0,0,0.0,12.5,0
19510730,5,4.7,71.0,16.3,20.1,-999.0,-999.0,12.2,12.1,27.6,-999.0,0,0.0,8.3,0
19510731,5,0.7,67.0,18.3,23.0,-999.0,-999.0,13.4,14.3,30.8,-999.0,0,0.0,11.4,0
19510801,5,5.3,68.0,18.4,22.5,-999.0,-999.0,14.4,15.3,31.8,-999.0,1,1.7,9.8,0
19510802,5,2.0,64.0,18.0,23.7,-999.0,-999.0,14.6,15.5,30.8,-999.0,1,0.0,12.4,0
19510803,5,3.3,71.0,20.0,23.0,-999.0,-999.0,17.6,18.5,28.8,-999.0,1,1.7,9.1,0
19510804,5,6.3,79.0,20.7,21.0,-999.0,-999.0,17.2,17.2,28.7,-999.0,1,1.7,2.8,0
19510805,5,5.7,82.0,16.4,17.3,-999.0,-999.0,15.1,15.7,21.4,-999.0,1,1.0,3.9,0
