Mess_Datum,Qualitaets_Niveau,BEDECKUNGSGRAD,REL_FEUCHTE,DAMPFDRUCK,LUFTTEMPERATUR,LUFTDRUCK_STATIONSHOEHE,WINDGESCHWINDIGKEIT,LUFTTEMP_AM_ERDB_MINIMUM,LUFTTEMPERATUR_MINIMUM,LUFTTEMPERATUR_MAXIMUM,WINDSPITZE_MAXIMUM,NIEDERSCHLAGSHOEHE_IND,NIEDERSCHLAGSHOEHE,SONNENSCHEINDAUER,SCHNEEHOEHE
18760128,5,5.3,97.0,4.5,-3.8,1014.4,-999.0,-999.0,-5.5,-1.0,-999.0,0,0.0,-999.0,-999
18760129,5,8.0,100.0,4.7,-3.4,1016.0,-999.0,-999.0,-6.0,-1.0,-999.0,0,0.0,-999.0,-999
18760130,5,8.0,95.0,4.3,-4.0,1020.0,-999.0,-999.0,-6.0,-1.0,-999.0,0,0.0,-999.0,-999
18760131,5,8.0,97.0,4.1,-4.6,1021.2,-999.0,-999.0,-6.0,-2.0,-999.0,0,0.0,-999.0,-999
18760201,5,2.7,89.0,4.3,-3.2,1014.8,-999.0,-999.0,-7.5,0.5,-999.0,0,0.0,-999.0,-999
18760202,5,2.7,94.0,4.4,-3.8,1014.0,-999.0,-999.0,-5.5,-1.0,-999.0,0,0.0,-999.0,-999
18760203,5,8.0,89.0,4.7,-1.8,1014.3,-999.0,-999.0,-7.5,2.5,-999.0,0,0.0,-999.0,-999
18760204,5,8.0,92.0,5.7,0.5,998.7,-999.0,-999.0,-3.0,3.0,-999.0,1,7.8,-999.0,-999
18760205,5,8.0,95.0,6.0,0.2,988.3,-999.0,-999.0,-1.0,3.0,-999.0,1,0.6,-999.0,-999
18760206,5,8.0,94.0,5.5,-0.8,986.4,-999.0,-999.0,-3.0,1.0,-999.0,1,8.5,-999.0,-999
18760207,5,5.0,82.0,4.4,-1.8,990.0,-999.0,-999.0,-6.5,2.0,-999.0,1,3.5,-999.0,-999
18760208,5,8.0,92.0,4.7,-2.5,990.6,-999.0,-999.0,-4.0,-1.0,-999.0,1,3.7,-999.0,-999
18760209,5,7.3,89.0,4.3,-3.6,997.6,-999.0,-999.0,-6.0,-1.0,-999.0,1,1.6,-999.0,-999
18760210,5,8.0,93.0,4.4,-3.4,995.9,-999.0,-999.0,-7.0,-1.5,-999.0,0,0.0,-999.0,-999
18760211,5,8.0,88.0,4.0,-3.6,1000.3,-999.0,-999.0,-10.0,-1.0,-999.0,0,0.0,-999.0,-999
18760212,5,5.3,98.0,2.7,-10.6,1000.6,-999.0,-999.0,-14.0,-1.0,-999.0,0,0.0,-999.0,-999
18760213,5,8.0,90.0,3.5,-5.4,997.5,-999.0,-999.0,-14.0,-2.5,-999.0,1,6.5,-999.0,-999
18760214,5,8.0,81.0,6.5,4.3,998.2,-999.0,-999.0,-2.5,5.0,-999.0,1,2.4,-999.0,-999
18760215,5,8.0,79.0,7.2,6.0,1001.4,-999.0,-999.0,2.0,8.5,-999.0,1,8.5,-999.0,-999
18760216,5,8.0,83.0,8.5,7.7,1000.4,-999.0,-999.0,5.5,9.0,-999.0,1,12.7,-999.0,-999
18760217,5,8.0,91.0,10.7,9.4,999.0,-999.0,-999.0,6.0,9.6,-999.0,1,11.2,-999.0,-999
18760218,5,4.0,83.0,10.3,9.8,995.5,-999.0,-999.0,7.0,15.0,-999.0,1,0.2,-999.0,-999
18760219,5,7.7,77.0,9.2,9.9,988.3,-999.0,-999.0,5.5,11.5,-999.0,1,5.9,-999.0,-999
18760220,5,8.0,86.0,10.4,10.0,995.4,-999.0,-999.0,7.0,11.0,-999.0,1,16.6,-999.0,-999
18760221,5,8.0,92.0,11.9,11.3,1006.6,-999.0,-999.0,7.0,13.0,-999.0,1,3.2,-999.0,-999
18760222,5,5.3,87.0,11.3,11.1,1004.3,-999.0,-999.0,10.0,12.5,-999.0,1,5.7,-999.0,-999
18760223,5,7.7,79.0,8.8,8.2,997.6,-999.0,-999.0,5.5,13.0,-999.0,1,2.9,-999.0,-999
18760224,5,5.3,75.0,6.0,3.5,1001.8,-999.0,-999.0,1.5,7.5,-999.0,1,1.2,-999.0,-999
18760225,5,8.0,68.0,5.3,4.0,1002.6,-999.0,-999.0,0.0,8.0,-999.0,1,1.4,-999.0,-999
18760226,5,7.7,85.0,8.5,7.3,992.0,-999.0,-999.0,1.0,10.0,-999.0,1,3.2,-999.0,-999
18760227,5,7.7,79.0,9.3,9.4,989.6,-999.0,-999.0,7.0,12.5,-999.0,1,6.5,-999.0,-999
18760228,5,8.0,79.0,8.9,8.8,1000.6,-999.0,-999.0,7.0,11.0,-999.0,1,4.8,-999.0,-999
18760229,5,8.0,90.0,11.2,10.5,1002.7,-999.0,-999.0,7.0,12.0,-999.0,1,0.4,-999.0,-999
18760301,5,8.0,82.0,11.3,11.8,996.8,-999.0,-999.0,9.0,15.0,-999.0,1,8.3,-999.0,-999
18760302,5,7.7,76.0,7.9,7.2,1001.6,-999.0,-999.0,5.0,9.0,-999.0,1,12.2,-999.0,-999
18760303,5,8.0,90.0,11.1,10.4,1000.6,-999.0,-999.0,6.0,14.0,-999.0,1,4.6,-999.0,-999
18760304,5,8.0,77.0,9.6,10.0,999.1,-999.0,-999.0,8.0,13.5,-999.0,1,3.1,-999.0,-999
18760305,5,7.3,71.0,6.8,6.4,1001.4,-999.0,-999.0,4.0,12.0,-999.0,1,4.5,-999.0,-999
18760306,5,5.7,79.0,9.5,9.5,995.1,-999.0,-999.0,5.0,12.0,-999.0,1,8.3,-999.0,-999
18760307,5,6.7,80.0,7.2,4.7,995.1,-999.0,-999.0,2.0,9.5,-999.0,1,3.7,-999.0,-999
18760308,5,7.7,84.0,7.1,5.0,995.6,-999.0,-999.0,1.0,6.5,-999.0,1,9.7,-999.0,-999
18760309,5,8.0,87.0,8.3,5.6,973.5,-999.0,-999.0,4.0,11.0,-999.0,1,14.6,-999.0,-999
18760310,5,7.3,70.0,6.4,6.0,972.4,-999.0,-999.0,3.0,8.0,-999.0,1,3.2,-999.0,-999
18760311,5,7.0,82.0,7.5,5.5,978.0,-999.0,-999.0,4.0,8.5,-999.0,1,2.2,-999.0,-999
18760312,5,8.0,78.0,8.8,9.1,975.1,-999.0,-999.0,5.0,10.5,-999.0,1,18.0,-999.0,-999
18760313,5,5.0,84.0,6.9,4.0,990.7,-999.0,-999.0,2.0,10.4,-999.0,1,5.1,-999.0,-999
18760314,5,6.7,74.0,6.9,6.4,997.0,-999.0,-999.0,1.9,8.0,-999.0,1,3.0,-999.0,-999
18760315,5,8.0,67.0,7.1,8.0,990.8,-999.0,-999.0,6.0,10.5,-999.0,1,15.0,-999.0,-999
18760316,5,7.3,66.0,6.3,6.8,993.2,-999.0,-999.0,2.0,8.5,-999.0,1,1.1,-999.0,-999
18760317,5,8.0,71.0,6.7,5.5,991.1,-999.0,-999.0,4.0,8.5,-999.0,1,5.0,-999.0,-999
18760318,5,7.7,78.0,5.1,0.8,993.9,-999.0,-999.0,0.0,6.0,-999.0,0,0.0,-999.0,-999
18760319,5,6.7,75.0,4.8,0.5,994.6,-999.0,-999.0,-0.4,4.0,-999.0,0,0.0,-999.0,-999
18760320,5,5.0,75.0,4.7,0.2,998.8,-999.0,-999.0,-1.0,3.0,-999.0,0,0.0,-999.0,-999
18760321,5,3.7,76.0,4.7,0.5,998.0,-999.0,-999.0,-4.0,4.5,-999.0,0,0.0,-999.0,-999
18760322,5,6.3,67.0,4.1,1.2,992.8,-999.0,-999.0,-4.0,5.0,-999.0,0,0.0,-999.0,-999
18760323,5,4.0,78.0,5.3,1.6,995.6,-999.0,-999.0,0.0,7.0,-999.0,0,0.0,-999.0,-999
18760324,5,2.3,80.0,6.8,4.8,992.0,-999.0,-999.0,-2.0,10.0,-999.0,0,0.0,-999.0,-999
18760325,5,8.0,70.0,6.7,6.5,984.0,-999.0,-999.0,2.0,9.0,-999.0,1,3.7,-999.0,-999
18760326,5,5.3,87.0,6.7,3.4,984.4,-999.0,-999.0,1.0,5.0,-999.0,0,0.0,-999.0,-999
18760327,5,7.0,73.0,9.1,10.8,987.6,-999.0,-999.0,4.1,15.0,-999.0,1,0.7,-999.0,-999
18760328,5,5.3,68.0,10.3,13.4,985.9,-999.0,-999.0,9.0,20.0,-999.0,1,10.7,-999.0,-999
18760329,5,3.3,77.0,9.9,10.2,989.4,-999.0,-999.0,8.0,16.0,-999.0,0,0.0,-999.0,-999
18760330,5,1.0,69.0,8.1,9.9,997.0,-999.0,-999.0,6.0,15.0,-999.0,0,0.0,-999.0,-999
18760331,5,0.7,62.0,8.1,11.4,991.4,-999.0,-999.0,4.0,19.0,-999.0,0,0.0,-999.0,-999
18760401,5,0.3,74.0,9.9,11.4,989.5,-999.0,-999.0,6.0,19.0,-999.0,0,0.0,-999.0,-999
18760402,5,5.7,74.0,10.9,13.1,996.3,-999.0,-999.0,7.0,19.0,-999.0,0,0.0,-999.0,-999
18760403,5,8.0,84.0,12.0,12.6,1004.8,-999.0,-999.0,10.0,17.0,-999.0,1,0.3,-999.0,-999
18760404,5,5.3,86.0,11.1,10.7,1014.0,-999.0,-999.0,7.0,16.0,-999.0,0,0.0,-999.0,-999
18760405,5,0.3,67.0,7.6,9.0,1015.8,-999.0,-999.0,5.0,15.5,-999.0,0,0.0,-999.0,-999
18760406,5,0.0,59.0,8.1,12.3,1010.7,-999.0,-999.0,5.0,19.0,-999.0,0,0.0,-999.0,-999
18760407,5,2.7,58.0,7.3,11.7,1009.9,-999.0,-999.0,5.0,19.0,-999.0,0,0.0,-999.0,-999
18760408,5,0.0,48.0,6.0,11.2,1006.3,-999.0,-999.0,5.0,18.0,-999.0,0,0.0,-999.0,-999
18760409,5,0.0,58.0,7.9,11.8,1003.6,-999.0,-999.0,3.0,19.0,-999.0,0,0.0,-999.0,-999
18760410,5,4.7,62.0,8.9,13.2,995.8,-999.0,-999.0,6.0,20.0,-999.0,1,2.3,-999.0,-999
18760411,5,5.0,67.0,8.4,9.5,993.1,-999.0,-999.0,7.0,14.0,-999.0,1,3.3,-999.0,-999
18760412,5,8.0,63.0,5.9,5.8,997.5,-999.0,-999.0,4.5,8.5,-999.0,0,0.0,-999.0,-999
18760413,5,2.7,61.0,4.7,3.4,999.0,-999.0,-999.0,1.0,8.0,-999.0,0,0.0,-999.0,-999
18760414,5,2.7,59.0,5.1,4.8,997.5,-999.0,-999.0,-1.0,9.0,-999.0,0,0.0,-999.0,-999
18760415,5,8.0,57.0,6.0,7.8,1002.2,-999.0,-999.0,4.0,11.0,-999.0,0,0.0,-999.0,-999
18760416,5,8.0,75.0,8.3,9.2,995.5,-999.0,-999.0,6.0,14.0,-999.0,0,0.0,-999.0,-999
18760417,5,8.0,78.0,9.1,9.6,991.6,-999.0,-999.0,7.0,12.0,-999.0,0,0.0,-999.0,-999
18760418,5,4.7,60.0,7.9,11.4,985.1,-999.0,-999.0,5.0,15.0,-999.0,1,5.2,-999.0,-999
18760419,5,3.3,61.0,8.4,12.3,983.2,-999.0,-999.0,6.5,18.0,-999.0,1,7.3,-999.0,-999
18760420,5,3.3,63.0,9.2,13.2,991.4,-999.0,-999.0,7.0,18.5,-999.0,1,4.5,-999.0,-999
18760421,5,4.7,74.0,10.0,11.6,995.1,-999.0,-999.0,8.0,17.0,-999.0,0,0.0,-999.0,-999
18760422,5,5.3,87.0,10.4,9.2,996.8,-999.0,-999.0,7.0,14.0,-999.0,1,8.0,-999.0,-999
18760423,5,7.7,78.0,10.5,11.9,1001.5,-999.0,-999.0,6.0,16.0,-999.0,1,0.8,-999.0,-999
18760424,5,8.0,93.0,11.6,10.2,1002.0,-999.0,-999.0,9.0,12.0,-999.0,0,0.0,-999.0,-999
18760425,5,7.3,76.0,11.6,13.4,1007.2,-999.0,-999.0,9.0,18.0,-999.0,0,0.0,-999.0,-999
18760426,5,8.0,80.0,9.5,9.4,1007.2,-999.0,-999.0,6.5,14.0,-999.0,0,0.0,-999.0,-999
18760427,5,3.3,73.0,8.3,9.0,1003.4,-999.0,-999.0,6.0,16.0,-999.0,1,2.3,-999.0,-999
18760428,5,8.0,68.0,8.8,11.0,992.8,-999.0,-999.0,5.0,19.0,-999.0,0,0.0,-999.0,-999
18760429,5,5.0,60.0,8.3,11.9,992.2,-999.0,-999.0,8.0,19.0,-999.0,0,0.0,-999.0,-999
18760430,5,5.0,63.0,9.6,13.6,992.3,-999.0,-999.0,8.0,20.0,-999.0,0,0.0,-999.0,-999
18760501,5,8.0,63.0,8.5,11.0,995.1,-999.0,-999.0,8.0,17.0,-999.0,0,0.0,-999.0,-999
18760502,5,7.7,72.0,7.3,7.3,1001.8,-999.0,-999.0,6.0,11.0,-999.0,1,4.5,-999.0,-999
18760503,5,8.0,86.0,8.7,7.0,1007.8,-999.0,-999.0,4.0,10.0,-999.0,0,0.0,-999.0,-999
18760504,5,5.3,60.0,6.8,9.3,1009.1,-999.0,-999.0,1.0,13.0,-999.0,0,0.0,-999.0,-999
18760505,5,8.0,72.0,8.1,8.7,1009.5,-999.0,-999.0,1.0,14.0,-999.0,0,0.0,-999.0,-999
18760506,5,5.3,64.0,7.5,9.7,1005.1,-999.0,-999.0,3.5,15.0,-999.0,0,0.0,-999.0,-999
18760507,5,5.3,61.0,6.8,8.4,1006.2,-999.0,-999.0,3.5,15.0,-999.0,0,0.0,-999.0,-999
18760508,5,5.0,47.0,5.7,10.5,1005.4,-999.0,-999.0,3.5,14.0,-999.0,0,0.0,-999.0,-999
18760509,5,5.7,50.0,5.7,9.6,1003.9,-999.0,-999.0,5.0,14.0,-999.0,0,0.0,-999.0,-999
18760510,5,3.0,52.0,6.0,9.5,1003.8,-999.0,-999.0,5.5,15.0,-999.0,0,0.0,-999.0,-999
18760511,5,5.3,47.0,5.7,10.0,1001.2,-999.0,-999.0,4.0,14.0,-999.0,0,0.0,-999.0,-999
18760512,5,6.0,58.0,6.7,8.6,1000.3,-999.0,-999.0,2.5,14.0,-999.0,1,3.4,-999.0,-999
18760513,5,5.0,75.0,7.3,6.6,1001.4,-999.0,-999.0,4.8,11.5,-999.0,1,6.4,-999.0,-999
18760514,5,5.0,75.0,7.2,6.3,1001.1,-999.0,-999.0,3.5,14.0,-999.0,0,0.0,-999.0,-999
18760515,5,1.3,54.0,6.4,10.5,999.8,-999.0,-999.0,0.0,17.0,-999.0,0,0.0,-999.0,-999
18760516,5,0.3,49.0,7.1,13.2,1001.8,-999.0,-999.0,6.0,20.0,-999.0,0,0.0,-999.0,-999
18760517,5,0.3,53.0,8.4,14.4,1001.9,-999.0,-999.0,5.5,22.0,-999.0,0,0.0,-999.0,-999
18760518,5,0.0,50.0,8.1,14.5,1001.6,-999.0,-999.0,7.0,20.5,-999.0,0,0.0,-999.0,-999
18760519,5,0.3,47.0,6.9,12.4,1004.3,-999.0,-999.0,8.5,19.0,-999.0,0,0.0,-999.0,-999
18760520,5,0.0,43.0,5.5,10.7,1006.7,-999.0,-999.0,1.0,19.0,-999.0,0,0.0,-999.0,-999
18760521,5,2.0,55.0,7.9,13.0,1004.6,-999.0,-999.0,6.0,20.0,-999.0,0,0.0,-999.0,-999
18760522,5,2.3,49.0,8.9,16.9,999.6,-999.0,-999.0,5.0,24.0,-999.0,0,0.0,-999.0,-999
18760523,5,8.0,63.0,10.3,14.0,1000.3,-999.0,-999.0,6.0,19.0,-999.0,1,2.4,-999.0,-999
18760524,5,8.0,74.0,10.9,13.0,996.2,-999.0,-999.0,10.0,17.0,-999.0,1,2.0,-999.0,-999
18760525,5,5.3,79.0,10.8,11.2,992.7,-999.0,-999.0,9.0,16.0,-999.0,1,6.0,-999.0,-999
18760526,5,8.0,76.0,9.5,10.0,993.2,-999.0,-999.0,8.0,14.0,-999.0,1,1.3,-999.0,-999
18760527,5,8.0,91.0,11.5,10.8,996.8,-999.0,-999.0,7.5,15.0,-999.0,1,10.6,-999.0,-999
18760528,5,4.3,67.0,9.6,12.6,1007.0,-999.0,-999.0,8.5,18.0,-999.0,0,0.0,-999.0,-999
18760529,5,2.0,73.0,12.3,14.8,1009.0,-999.0,-999.0,8.5,22.0,-999.0,0,0.0,-999.0,-999
18760530,5,0.0,65.0,13.1,17.9,1005.6,-999.0,-999.0,9.0,26.0,-999.0,0,0.0,-999.0,-999
18760531,5,3.0,64.0,14.1,18.4,1001.2,-999.0,-999.0,12.0,27.0,-999.0,0,0.0,-999.0,-999
18760601,5,4.0,65.0,9.2,12.2,1006.2,-999.0,-999.0,10.0,18.0,-999.0,0,0.0,-999.0,-999
18760602,5,6.7,60.0,10.1,15.0,999.9,-999.0,-999.0,5.0,21.0,-999.0,0,0.0,-999.0,-999
18760603,5,7.0,64.0,12.7,17.7,999.0,-999.0,-999.0,12.0,24.0,-999.0,0,0.0,-999.0,-999
18760604,5,7.7,63.0,12.7,17.3,1003.4,-999.0,-999.0,12.0,25.0,-999.0,0,0.0,-999.0,-999
18760605,5,0.0,66.0,14.8,19.8,1004.7,-999.0,-999.0,10.5,26.0,-999.0,0,0.0,-999.0,-999
18760606,5,4.7,62.0,16.5,22.7,1003.1,-999.0,-999.0,12.5,30.0,-999.0,0,0.0,-999.0,-999
18760607,5,5.7,69.0,18.0,22.0,1000.8,-999.0,-999.0,16.9,29.0,-999.0,1,5.5,-999.0,-999
18760608,5,7.7,77.0,17.6,20.0,996.4,-999.0,-999.0,8.8,23.0,-999.0,1,8.3,-999.0,-999
18760609,5,5.0,72.0,17.5,20.0,989.9,-999.0,-999.0,16.9,26.0,-999.0,1,8.5,-999.0,-999
18760610,5,8.0,81.0,13.7,14.6,993.0,-999.0,-999.0,13.0,23.0,-999.0,1,22.5,-999.0,-999
18760611,5,8.0,93.0,14.0,13.3,994.0,-999.0,-999.0,11.5,16.5,-999.0,1,50.7,-999.0,-999
18760612,5,8.0,97.0,14.1,12.6,997.2,-999.0,-999.0,12.0,16.0,-999.0,1,12.1,-999.0,-999
18760613,5,8.0,93.0,13.7,12.9,1000.7,-999.0,-999.0,11.8,14.0,-999.0,1,1.6,-999.0,-999
18760614,5,8.0,84.0,15.6,16.3,1003.0,-999.0,-999.0,13.0,22.0,-999.0,1,4.7,-999.0,-999
18760615,5,7.7,77.0,16.4,18.6,1000.7,-999.0,-999.0,15.0,24.0,-999.0,1,2.1,-999.0,-999
18760616,5,7.3,79.0,14.5,15.8,998.8,-999.0,-999.0,14.4,22.0,-999.0,0,0.0,-999.0,-999
18760617,5,3.3,75.0,11.7,13.7,1005.8,-999.0,-999.0,12.0,19.0,-999.0,0,0.0,-999.0,-999
18760618,5,0.7,69.0,12.5,16.4,1007.5,-999.0,-999.0,7.8,23.0,-999.0,0,0.0,-999.0,-999
18760619,5,2.7,67.0,15.2,19.1,1007.1,-999.0,-999.0,14.0,25.0,-999.0,0,0.0,-999.0,-999
18760620,5,1.0,66.0,16.3,21.2,1003.5,-999.0,-999.0,14.0,27.0,-999.0,0,0.0,-999.0,-999
18760621,5,1.7,73.0,18.9,21.7,999.8,-999.0,-999.0,16.9,28.0,-999.0,0,0.0,-999.0,-999
18760622,5,4.0,68.0,19.1,22.8,999.0,-999.0,-999.0,17.5,28.0,-999.0,1,6.3,-999.0,-999
18760623,5,8.0,77.0,17.7,19.2,997.5,-999.0,-999.0,17.0,24.0,-999.0,0,0.0,-999.0,-999
18760624,5,5.3,71.0,14.5,17.9,994.8,-999.0,-999.0,15.0,24.0,-999.0,0,0.0,-999.0,-999
18760625,5,0.3,55.0,12.0,18.9,995.2,-999.0,-999.0,15.5,24.0,-999.0,0,0.0,-999.0,-999
18760626,5,1.3,55.0,12.0,19.4,994.3,-999.0,-999.0,13.8,24.5,-999.0,0,0.0,-999.0,-999
18760627,5,1.0,57.0,12.8,19.8,1001.9,-999.0,-999.0,12.8,25.0,-999.0,0,0.0,-999.0,-999
18760628,5,0.3,68.0,15.3,19.6,1003.2,-999.0,-999.0,13.0,26.0,-999.0,0,0.0,-999.0,-999
18760629,5,5.7,67.0,16.3,20.7,997.8,-999.0,-999.0,13.8,26.0,-999.0,1,1.6,-999.0,-999
18760630,5,8.0,79.0,15.5,17.2,998.7,-999.0,-999.0,16.0,22.0,-999.0,1,1.6,-999.0,-999
18760701,5,7.7,74.0,15.1,18.0,1002.4,-999.0,-999.0,15.5,22.0,-999.0,1,16.3,-999.0,-999
18760702,5,8.0,95.0,17.1,16.0,1003.2,-999.0,-999.0,15.0,19.0,-999.0,1,5.0,-999.0,-999
18760703,5,5.7,79.0,17.3,19.0,1006.0,-999.0,-999.0,16.3,24.0,-999.0,1,0.8,-999.0,-999
18760704,5,8.0,85.0,19.1,19.6,1005.0,-999.0,-999.0,15.5,26.0,-999.0,0,0.0,-999.0,-999
18760705,5,4.7,79.0,19.5,20.6,1003.0,-999.0,-999.0,18.0,26.0,-999.0,0,0.0,-999.0,-999
18760706,5,3.3,75.0,20.5,22.7,1003.5,-999.0,-999.0,15.0,28.0,-999.0,1,4.5,-999.0,-999
18760707,5,5.3,80.0,21.9,22.6,1002.0,-999.0,-999.0,18.3,30.0,-999.0,1,7.8,-999.0,-999
18760708,5,6.7,84.0,20.9,20.7,1000.2,-999.0,-999.0,19.8,27.0,-999.0,1,0.4,-999.0,-999
18760709,5,5.7,80.0,16.8,18.2,1003.1,-999.0,-999.0,17.0,22.0,-999.0,0,0.0,-999.0,-999
18760710,5,6.0,73.0,16.5,19.8,1004.7,-999.0,-999.0,15.0,24.0,-999.0,0,0.0,-999.0,-999
18760711,5,7.3,65.0,13.2,17.4,1008.3,-999.0,-999.0,15.4,23.0,-999.0,0,0.0,-999.0,-999
18760712,5,2.7,71.0,12.7,15.2,1013.2,-999.0,-999.0,13.5,20.0,-999.0,0,0.0,-999.0,-999
18760713,5,7.7,72.0,13.1,16.4,1013.5,-999.0,-999.0,8.8,22.0,-999.0,0,0.0,-999.0,-999
18760714,5,4.7,72.0,16.9,20.2,1013.4,-999.0,-999.0,15.0,24.5,-999.0,0,0.0,-999.0,-999
18760715,5,0.7,70.0,17.2,20.8,1012.6,-999.0,-999.0,15.0,28.0,-999.0,0,0.0,-999.0,-999
18760716,5,2.0,70.0,17.3,20.8,1010.0,-999.0,-999.0,15.6,27.0,-999.0,0,0.0,-999.0,-999
18760717,5,0.0,68.0,16.4,21.0,1007.1,-999.0,-999.0,13.8,27.5,-999.0,0,0.0,-999.0,-999
18760718,5,5.7,67.0,15.9,20.0,1005.1,-999.0,-999.0,14.0,26.0,-999.0,0,0.0,-999.0,-999
18760719,5,8.0,72.0,15.1,18.2,1000.8,-999.0,-999.0,16.0,23.0,-999.0,0,0.0,-999.0,-999
18760720,5,6.7,66.0,12.4,16.6,1007.6,-999.0,-999.0,14.4,19.5,-999.0,0,0.0,-999.0,-999
18760721,5,0.3,67.0,13.6,17.8,1007.0,-999.0,-999.0,11.5,23.0,-999.0,0,0.0,-999.0,-999
18760722,5,0.0,63.0,13.2,18.5,1003.6,-999.0,-999.0,11.9,27.0,-999.0,1,5.2,-999.0,-999
18760723,5,5.3,61.0,17.7,24.0,999.0,-999.0,-999.0,12.5,30.0,-999.0,1,4.6,-999.0,-999
18760724,5,4.7,77.0,19.7,20.9,998.3,-999.0,-999.0,18.0,27.5,-999.0,1,3.4,-999.0,-999
18760725,5,5.3,85.0,18.8,19.1,1002.4,-999.0,-999.0,16.0,24.0,-999.0,0,0.0,-999.0,-999
18760726,5,0.7,75.0,18.9,21.3,1004.6,-999.0,-999.0,16.3,28.0,-999.0,0,0.0,-999.0,-999
18760727,5,0.7,65.0,18.4,23.2,1001.6,-999.0,-999.0,17.5,30.0,-999.0,1,2.5,-999.0,-999
18760728,5,4.3,75.0,19.2,21.5,995.9,-999.0,-999.0,15.0,30.0,-999.0,1,2.6,-999.0,-999
