Mess_Datum,Qualitaets_Niveau,BEDECKUNGSGRAD,REL_FEUCHTE,DAMPFDRUCK,LUFTTEMPERATUR,LUFTDRUCK_STATIONSHOEHE,WINDGESCHWINDIGKEIT,LUFTTEMP_AM_ERDB_MINIMUM,LUFTTEMPERATUR_MINIMUM,LUFTTEMPERATUR_MAXIMUM,WINDSPITZE_MAXIMUM,NIEDERSCHLAGSHOEHE_IND,NIEDERSCHLAGSHOEHE,SONNENSCHEINDAUER,SCHNEEHOEHE
19980101,1,-999,92.0,8.2,5.4,1007.2,-999.0,-999.0,3.3,6.4,-999.0,-999,-999,0.4,-999
19980102,1,-999,89.0,8.4,6.1,987.8,-999.0,-999.0,5.2,6.8,-999.0,-999,-999,1.1,-999
19980103,1,-999,85.0,8.1,6.6,985.5,-999.0,-999.0,5.4,7.6,-999.0,-999,-999,0.0,-999
19980104,1,-999,82.0,7.8,6.2,990.6,-999.0,-999.0,4.7,7.5,-999.0,-999,-999,2.6,-999
19980105,1,-999,78.0,7.2,5.4,988.1,-999.0,-999.0,3.1,6.8,-999.0,-999,-999,2.5,-999
19980106,1,-999,86.0,8.0,5.8,1002.9,-999.0,-999.0,3.9,6.6,-999.0,-999,-999,1.0,-999
19980107,1,-999,87.0,8.5,6.8,1001.8,-999.0,-999.0,4.8,7.8,-999.0,-999,-999,1.2,-999
19980108,1,-999,87.0,8.6,7.2,1009.6,-999.0,-999.0,5.4,8.3,-999.0,-999,-999,0.0,-999
19980109,1,-999,95.0,9.6,7.2,1020.5,-999.0,-999.0,6.8,8.5,-999.0,-999,-999,0.0,-999
19980110,1,-999,86.0,8.5,6.6,1022.4,-999.0,-999.0,6.1,7.5,-999.0,-999,-999,5.5,-999
19980111,1,-999,83.0,7.8,6.0,1017.4,-999.0,-999.0,5.0,6.7,-999.0,-999,-999,6.8,-999
19980112,1,-999,89.0,8.3,6.1,1014.7,-999.0,-999.0,5.5,6.7,-999.0,-999,-999,1.5,-999
19980113,1,-999,88.0,8.1,5.8,1007.4,-999.0,-999.0,5.3,6.6,-999.0,-999,-999,5.3,-999
19980114,1,-999,85.0,8.5,6.7,1002.4,-999.0,-999.0,6.0,8.2,-999.0,-999,-999,2.0,-999
19980115,1,-999,89.0,8.3,6.1,1006.9,-999.0,-999.0,4.6,7.1,-999.0,-999,-999,0.6,-999
19980116,1,-999,89.0,8.6,6.4,1003.4,-999.0,-999.0,5.7,7.2,-999.0,-999,-999,0.1,-999
19980117,1,-999,79.0,7.7,6.6,1013.2,-999.0,-999.0,4.1,6.9,-999.0,-999,-999,1.3,-999
19980118,1,-999,86.0,7.5,5.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,0.7,-999
19980119,1,-999,88.0,7.7,4.7,986.4,-999.0,-999.0,3.5,5.8,-999.0,-999,-999,0.0,-999
19980120,1,-999,80.0,5.6,1.3,1020.1,-999.0,-999.0,0.3,5.2,-999.0,-999,-999,0.0,-999
19980121,1,-999,68.0,4.0,-0.6,1037.0,-999.0,-999.0,-1.2,0.9,-999.0,-999,-999,1.2,-999
19980122,1,-999,73.0,4.6,0.9,1036.6,-999.0,-999.0,-0.7,1.7,-999.0,-999,-999,3.8,-999
19980123,1,-999,81.0,6.3,3.6,1031.5,-999.0,-999.0,1.2,3.9,-999.0,-999,-999,0.0,-999
19980124,1,-999,73.0,5.4,2.6,1030.3,-999.0,-999.0,1.8,5.1,-999.0,-999,-999,0.9,-999
19980125,1,-999,78.0,5.4,1.6,1036.0,-999.0,-999.0,0.9,2.4,-999.0,-999,-999,4.4,-999
19980126,1,-999,79.0,5.9,2.9,1032.5,-999.0,-999.0,1.5,3.7,-999.0,-999,-999,0.1,-999
19980127,1,-999,75.0,6.3,4.6,1022.1,-999.0,-999.0,2.9,5.4,-999.0,-999,-999,0.1,-999
19980128,1,-999,71.0,6.2,4.9,1016.8,-999.0,-999.0,4.4,5.7,-999.0,-999,-999,2.0,-999
19980129,1,-999,79.0,6.3,3.7,1020.4,-999.0,-999.0,2.8,5.2,-999.0,-999,-999,3.3,-999
19980130,1,-999,78.0,7.2,5.4,1013.0,-999.0,-999.0,3.6,6.5,-999.0,-999,-999,1.2,-999
19980131,1,-999,44.0,2.3,-2.4,1025.5,-999.0,-999.0,-3.2,4.9,-999.0,-999,-999,8.5,-999
19980201,1,-999,56.0,2.8,-2.4,1019.9,-999.0,-999.0,-3.6,-1.4,-999.0,-999,-999,8.0,-999
19980202,1,-999,82.0,5.8,1.8,1002.7,-999.0,-999.0,-2.3,5.6,-999.0,-999,-999,1.3,-999
19980203,1,-999,67.0,5.3,4.0,1006.0,-999.0,-999.0,-0.1,4.7,-999.0,-999,-999,4.6,-999
19980204,1,-999,86.0,7.7,5.4,1007.6,-999.0,-999.0,3.9,5.9,-999.0,-999,-999,1.1,-999
19980205,1,-999,92.0,8.5,5.8,1013.9,-999.0,-999.0,5.5,6.0,-999.0,-999,-999,2.8,-999
19980206,1,-999,89.0,8.1,5.5,1017.9,-999.0,-999.0,5.2,5.8,-999.0,-999,-999,0.1,-999
19980207,1,-999,83.0,6.9,4.7,1012.3,-999.0,-999.0,2.5,5.9,-999.0,-999,-999,0.2,-999
19980208,1,-999,86.0,7.7,5.2,1021.6,-999.0,-999.0,4.6,5.9,-999.0,-999,-999,2.1,-999
19980209,1,-999,88.0,7.9,5.6,1020.4,-999.0,-999.0,4.9,6.1,-999.0,-999,-999,0.1,-999
19980210,1,-999,93.0,8.6,5.8,1022.3,-999.0,-999.0,5.3,6.1,-999.0,-999,-999,1.4,-999
19980211,1,-999,90.0,8.6,6.4,1019.4,-999.0,-999.0,5.6,7.1,-999.0,-999,-999,0.0,-999
19980212,1,-999,92.0,9.3,7.1,1020.1,-999.0,-999.0,6.6,7.7,-999.0,-999,-999,0.0,-999
19980213,1,-999,96.0,9.4,6.5,1026.9,-999.0,-999.0,6.2,7.5,-999.0,-999,-999,0.0,-999
19980214,1,-999,90.0,9.0,6.9,1027.2,-999.0,-999.0,6.1,7.4,-999.0,-999,-999,6.9,-999
19980215,1,-999,88.0,9.0,7.3,1022.9,-999.0,-999.0,6.2,7.8,-999.0,-999,-999,0.2,-999
19980216,1,-999,90.0,9.1,7.0,1008.7,-999.0,-999.0,6.5,8.3,-999.0,-999,-999,2.6,-999
19980217,1,-999,83.0,7.5,5.4,1031.1,-999.0,-999.0,4.1,6.7,-999.0,-999,-999,4.6,-999
19980218,1,-999,97.0,8.9,5.7,1030.2,-999.0,-999.0,4.4,6.6,-999.0,-999,-999,0.0,-999
19980219,1,-999,91.0,8.3,5.8,1022.4,-999.0,-999.0,4.4,6.1,-999.0,-999,-999,0.7,-999
19980220,1,-999,93.0,9.2,6.9,1019.2,-999.0,-999.0,5.5,7.3,-999.0,-999,-999,1.0,-999
19980221,1,-999,94.0,9.3,6.9,1009.1,-999.0,-999.0,6.7,7.9,-999.0,-999,-999,0.9,-999
19980222,1,-999,92.0,8.7,6.0,1017.9,-999.0,-999.0,5.3,7.7,-999.0,-999,-999,3.2,-999
19980223,1,-999,90.0,8.6,6.4,1025.6,-999.0,-999.0,5.5,6.7,-999.0,-999,-999,3.9,-999
19980224,1,-999,94.0,9.3,6.8,1030.3,-999.0,-999.0,6.4,7.5,-999.0,-999,-999,0.7,-999
19980225,1,-999,91.0,8.8,6.5,1034.6,-999.0,-999.0,6.0,7.0,-999.0,-999,-999,0.0,-999
19980226,1,-999,86.0,8.2,6.2,1025.4,-999.0,-999.0,6.0,7.2,-999.0,-999,-999,1.3,-999
19980227,1,-999,83.0,8.3,6.9,1005.9,-999.0,-999.0,5.9,7.4,-999.0,-999,-999,0.0,-999
19980228,1,-999,69.0,5.8,4.2,1000.3,-999.0,-999.0,1.8,7.5,-999.0,-999,-999,2.9,-999
19980301,1,-999,70.0,5.4,3.4,1008.1,-999.0,-999.0,0.8,4.5,-999.0,-999,-999,5.3,-999
19980302,1,-999,83.0,7.6,6.0,1005.6,-999.0,-999.0,2.8,6.7,-999.0,-999,-999,4.6,-999
19980303,1,-999,95.0,9.6,7.4,996.1,-999.0,-999.0,6.2,8.9,-999.0,-999,-999,0.0,-999
19980304,1,-999,85.0,8.6,6.7,990.0,-999.0,-999.0,5.1,9.8,-999.0,-999,-999,0.8,-999
19980305,1,-999,74.0,6.3,5.1,1003.7,-999.0,-999.0,2.4,6.6,-999.0,-999,-999,5.8,-999
19980306,1,-999,57.0,4.8,4.3,1011.5,-999.0,-999.0,3.8,5.9,-999.0,-999,-999,1.2,-999
19980307,1,-999,92.0,8.5,6.0,995.4,-999.0,-999.0,1.3,7.7,-999.0,-999,-999,1.0,-999
19980308,1,-999,71.0,5.1,2.6,1008.6,-999.0,-999.0,1.1,7.1,-999.0,-999,-999,7.6,-999
19980309,1,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.5,4.9,-999.0,-999,-999,9.8,-999
19980310,1,-999,70.0,6.2,5.2,1024.4,-999.0,-999.0,3.1,5.8,-999.0,-999,-999,3.3,-999
19980311,1,-999,69.0,5.7,4.1,1011.4,-999.0,-999.0,3.3,5.7,-999.0,-999,-999,0.4,-999
19980312,1,-999,77.0,10.4,7.6,1020.3,-999.0,-999.0,2.2,5.5,-999.0,-999,-999,7.6,-999
19980313,1,-999,85.0,7.8,5.8,1019.3,-999.0,-999.0,3.1,6.3,-999.0,-999,-999,0.2,-999
19980314,1,-999,87.0,8.0,5.9,1023.1,-999.0,-999.0,5.6,6.2,-999.0,-999,-999,2.0,-999
19980315,1,-999,97.0,9.3,6.3,1024.8,-999.0,-999.0,5.8,6.7,-999.0,-999,-999,0.0,-999
19980317,1,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.4,6.8,-999.0,-999,-999,0.9,-999
19980318,1,-999,85.0,8.2,6.3,1028.8,-999.0,-999.0,6.0,7.0,-999.0,-999,-999,4.9,-999
19980319,1,-999,75.0,6.8,5.6,1035.2,-999.0,-999.0,3.9,6.3,-999.0,-999,-999,7.9,-999
19980320,1,-999,74.0,6.6,5.1,1030.5,-999.0,-999.0,4.6,6.3,-999.0,-999,-999,6.7,-999
19980321,1,-999,62.0,5.4,5.0,1033.5,-999.0,-999.0,3.9,8.0,-999.0,-999,-999,8.6,-999
19980322,1,-999,93.0,8.3,5.1,1030.6,-999.0,-999.0,4.2,6.1,-999.0,-999,-999,0.0,-999
19980323,1,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.5,5.3,-999.0,-999,-999,7.8,-999
19980324,1,-999,61.0,5.3,5.2,1034.5,-999.0,-999.0,3.2,6.1,-999.0,-999,-999,10.3,-999
19980325,1,-999,68.0,6.4,6.2,1028.8,-999.0,-999.0,4.2,7.8,-999.0,-999,-999,3.5,-999
19980326,1,-999,70.0,6.6,6.0,1015.6,-999.0,-999.0,4.8,8.6,-999.0,-999,-999,6.3,-999
19980327,1,-999,97.0,9.7,6.8,1013.7,-999.0,-999.0,5.4,7.7,-999.0,-999,-999,7.0,-999
19980328,1,-999,99.0,10.4,7.6,1017.1,-999.0,-999.0,6.3,8.3,-999.0,-999,-999,0.0,-999
19980329,1,-999,91.0,9.7,8.1,1013.5,-999.0,-999.0,6.8,10.7,-999.0,-999,-999,4.7,-999
19980330,1,-999,88.0,9.6,8.3,1012.6,-999.0,-999.0,7.5,10.7,-999.0,-999,-999,6.5,-999
19980331,1,-999,95.0,9.7,7.2,1013.7,-999.0,-999.0,6.5,10.2,-999.0,-999,-999,4.4,-999
