Mess_Datum,Qualitaets_Niveau,BEDECKUNGSGRAD,REL_FEUCHTE,DAMPFDRUCK,LUFTTEMPERATUR,LUFTDRUCK_STATIONSHOEHE,WINDGESCHWINDIGKEIT,LUFTTEMP_AM_ERDB_MINIMUM,LUFTTEMPERATUR_MINIMUM,LUFTTEMPERATUR_MAXIMUM,WINDSPITZE_MAXIMUM,NIEDERSCHLAGSHOEHE_IND,NIEDERSCHLAGSHOEHE,SONNENSCHEINDAUER,SCHNEEHOEHE
20050910,3,6.4,85.0,19.5,19.7,995.4,-999.0,16.1,17.0,23.0,5.0,4,2.4,0.0,-999
20050911,3,7.3,95.0,19.6,17.9,994.9,-999.0,16.6,16.8,20.1,3.9,4,16.5,0.0,-999
20050912,3,7.8,93.0,17.9,16.9,1000.2,-999.0,15.5,15.9,18.7,7.3,4,1.2,0.0,-999
20050913,3,3.0,78.0,13.8,15.8,1009.3,-999.0,9.3,10.5,21.1,6.0,0,0.0,7.9,-999
20050914,3,5.5,76.0,13.9,16.7,1008.0,-999.0,8.3,9.5,22.2,9.7,0,0.0,4.3,-999
20050915,3,6.8,73.0,16.6,19.7,1001.7,-999.0,15.8,17.0,24.7,11.0,4,7.3,4.3,-999
20050916,3,6.5,83.0,14.3,14.8,992.8,-999.0,8.0,9.7,19.4,10.9,4,6.5,0.9,-999
20050917,3,1.9,74.0,9.3,10.7,1004.8,-999.0,4.0,5.8,16.1,8.6,0,0.0,-999.0,-999
20050918,3,0.5,70.0,8.7,11.1,1011.2,-999.0,2.0,3.8,18.4,8.1,0,0.0,-999.0,-999
20050919,3,0.0,61.0,8.2,12.3,1010.2,-999.0,3.4,6.2,19.4,9.5,0,0.0,-999.0,-999
20050920,3,0.5,73.0,9.1,11.0,1009.3,-999.0,2.0,4.0,19.0,4.8,0,0.0,-999.0,-999
20050921,3,0.2,73.0,9.6,11.9,1008.3,-999.0,2.2,4.3,20.8,5.8,-999,-999.0,-999.0,-999
20050922,3,-999.0,-999.0,-999.0,12.5,-999.0,-999.0,3.5,5.7,20.7,-999.0,0,0.0,-999.0,-999
20050923,3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999
20050925,3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999
20050926,3,-999.0,-999.0,-999.0,17.5,-999.0,-999.0,12.5,-999.0,21.9,-999.0,0,0.0,-999.0,-999
20050927,3,6.0,-999.0,-999.0,15.7,1005.4,-999.0,12.9,-999.0,20.7,-999.0,4,1.0,-999.0,-999
20050928,3,-999.0,-999.0,-999.0,14.6,1005.5,-999.0,10.7,11.4,19.2,-999.0,4,2.3,-999.0,-999
20050929,3,-999.0,81.0,11.5,12.4,1003.3,-999.0,7.0,9.8,17.0,12.2,4,2.6,3.6,-999
20050930,3,-999.0,74.0,10.1,11.9,1008.8,-999.0,7.6,8.7,16.2,8.9,4,0.6,3.4,-999
20051001,3,-999.0,93.0,13.0,11.9,1000.3,-999.0,6.9,9.1,13.2,6.9,4,24.8,0.0,-999
20051002,3,-999.0,94.0,11.9,10.5,1004.3,-999.0,5.3,7.8,13.5,4.3,0,0.0,0.4,-999
20051003,3,-999.0,84.0,11.4,11.5,1010.6,-999.0,7.1,8.3,14.0,6.9,0,0.0,0.0,-999
20051004,3,-999.0,80.0,13.7,15.2,1008.5,-999.0,11.8,12.3,18.1,8.8,0,0.0,0.7,-999
20051005,3,-999.0,81.0,14.6,15.8,1008.4,-999.0,10.7,12.3,19.2,6.4,0,0.0,0.6,-999
20051006,3,-999.0,77.0,13.2,15.5,1007.7,-999.0,7.4,10.2,22.4,6.4,0,0.0,10.0,-999
20051007,3,-999.0,83.0,12.6,13.6,1005.2,-999.0,5.7,9.0,19.8,6.7,0,0.0,9.4,-999
20051008,3,-999.0,94.0,13.0,11.8,1005.0,-999.0,5.5,7.2,18.3,3.9,0,0.0,5.5,-999
20051009,3,-999.0,96.0,13.3,11.8,1008.8,-999.0,8.6,9.3,15.0,4.4,0,0.0,0.5,-999
20051010,3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999
20051011,3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.6,-999.0,-999.0,-999.0,0,0.0,-999.0,-999
20051012,3,0.0,80.0,11.0,11.6,1004.5,-999.0,3.3,6.1,19.8,7.8,0,0.0,-999.0,-999
20051013,3,0.1,83.0,9.9,10.0,1005.1,-999.0,1.5,4.1,18.9,4.4,0,0.0,10.1,-999
20051014,3,0.1,87.0,10.2,9.6,1011.4,-999.0,1.3,3.4,18.8,2.9,0,0.0,9.6,-999
20051015,3,0.8,86.0,10.0,9.6,1013.9,-999.0,0.8,2.9,18.7,3.8,0,0.0,9.7,-999
20051016,3,0.1,74.0,8.7,9.9,1012.2,-999.0,0.2,4.2,17.4,5.9,0,0.0,9.7,-999
20051017,3,0.0,72.0,7.4,7.9,1011.6,-999.0,-1.8,1.3,14.3,8.4,0,0.0,10.0,-999
20051018,3,0.1,73.0,7.1,7.2,1008.2,-999.0,-2.4,0.7,13.9,8.2,0,0.0,9.9,-999
20051019,3,5.1,88.0,8.5,6.3,1004.2,-999.0,-2.2,0.4,9.8,6.1,4,2.8,3.5,-999
20051020,3,7.8,98.0,12.1,10.1,999.7,-999.0,7.8,7.7,12.5,4.7,4,0.8,0.0,-999
20051021,3,7.5,89.0,14.1,13.8,992.9,-999.0,9.3,10.3,17.2,8.9,4,1.0,-999.0,-999
20051022,3,7.2,81.0,15.0,16.3,990.6,-999.0,13.1,14.1,18.2,10.6,4,2.2,-999.0,-999
20051023,3,6.5,88.0,13.4,13.3,998.4,-999.0,6.6,8.9,16.1,10.7,4,0.2,-999.0,-999
20051024,3,7.3,81.0,11.5,12.3,1003.9,-999.0,5.2,7.6,15.0,7.1,4,0.1,-999.0,-999
20051025,3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999
20051026,3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7.6,10.4,19.7,-999.0,0,0.0,-999.0,-999
20051027,3,3.1,86.0,13.3,13.7,1006.5,-999.0,6.1,8.1,21.1,5.7,0,0.0,8.9,-999
20051028,3,0.1,89.0,12.9,12.5,1005.7,-999.0,4.6,7.0,19.3,6.9,0,0.0,8.7,-999
20051029,3,3.3,87.0,12.2,12.0,1004.9,-999.0,5.6,7.8,17.7,7.5,0,0.0,5.8,-999
20051030,3,1.7,88.0,11.3,10.7,1004.1,-999.0,4.2,7.0,16.2,7.0,0,0.0,5.7,-999
20051031,3,2.5,84.0,10.2,9.9,1000.4,-999.0,3.7,6.3,13.5,7.0,0,0.0,6.0,-999
20051101,3,6.6,88.0,11.3,10.6,1002.8,-999.0,-999.0,-999.0,-999.0,-999.0,4,4.2,-999.0,-999
20051102,3,-999.0,-999.0,-999.0,9.7,-999.0,-999.0,2.0,4.4,13.1,4.2,4,1.4,0.0,-999
20051103,3,6.7,87.0,14.0,14.2,1002.0,-999.0,8.0,10.4,19.4,8.9,0,0.0,5.2,-999
20051104,3,7.4,95.0,13.9,12.6,1000.9,-999.0,7.7,9.9,15.1,5.0,4,6.1,0.0,-999
20051105,3,6.0,81.0,10.3,10.6,1009.1,-999.0,4.4,6.9,13.2,9.3,0,0.0,5.8,-999
20051106,3,4.8,90.0,9.7,8.1,1012.0,-999.0,0.6,3.2,13.3,3.4,0,0.0,1.3,-999
20051107,3,5.0,89.0,8.8,6.8,1010.5,-999.0,-0.8,1.2,10.5,5.4,0,0.0,-999.0,-999
20051108,3,2.3,81.0,9.4,9.4,1009.6,-999.0,1.4,4.4,14.7,8.9,0,0.0,8.7,-999
20051109,3,3.3,89.0,8.7,6.6,1008.5,-999.0,-0.3,1.7,13.4,5.1,0,0.0,6.8,-999
20051110,3,6.7,94.0,9.6,7.3,1018.3,-999.0,2.1,3.6,12.1,5.3,4,0.5,0.7,-999
20051111,3,7.0,80.0,9.0,8.7,1014.3,-999.0,0.8,3.6,11.1,8.6,0,0.0,0.0,-999
20051112,3,5.6,83.0,8.9,8.0,1004.4,-999.0,0.8,3.6,12.1,6.8,0,0.0,6.3,-999
20051113,3,3.8,84.0,8.9,8.0,1006.4,-999.0,1.0,3.8,13.1,5.6,0,0.0,6.6,-999
20051114,3,7.9,87.0,8.1,5.9,1009.6,-999.0,4.5,4.8,7.1,5.4,0,0.0,0.0,-999
20051115,3,7.8,86.0,7.3,4.5,997.2,-999.0,3.7,3.9,5.2,9.1,4,3.6,0.0,-999
20051116,3,-999.0,-999.0,-999.0,5.8,-999.0,-999.0,-999.0,-999.0,6.3,-999.0,4,2.3,-999.0,-999
20051117,3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,4,0.3,-999.0,-999
20051118,3,-999.0,-999.0,-999.0,3.3,-999.0,-999.0,-4.1,-2.1,6.3,7.5,4,0.2,1.0,-999
20051119,3,6.9,97.0,5.6,-0.7,1014.5,-999.0,-5.5,-3.2,1.1,3.2,0,0.0,0.0,-999
20051120,3,7.8,90.0,6.0,1.2,1015.7,-999.0,-2.4,-0.7,2.4,6.6,4,0.1,0.0,-999
20051121,3,5.8,86.0,6.7,3.3,1014.7,-999.0,-3.7,-1.1,7.0,8.2,4,0.5,2.2,-999
20051122,3,4.7,85.0,5.5,0.8,1021.0,-999.0,-6.1,-2.8,3.6,8.2,0,0.0,5.6,-999
20051123,3,7.6,85.0,6.2,2.5,1017.8,-999.0,-0.8,0.6,3.8,7.1,4,0.0,0.0,-999
20051124,3,7.8,89.0,5.8,0.7,1000.8,-999.0,-0.8,-0.8,3.1,10.7,4,5.2,0.0,-999
20051125,3,6.0,85.0,5.3,0.3,976.9,-999.0,-2.4,-0.6,2.1,13.7,4,0.0,2.3,-999
20051126,3,6.7,69.0,4.8,1.7,978.9,-999.0,-1.3,0.0,4.3,11.9,4,0.1,4.0,-999
20051127,3,7.6,86.0,5.9,1.5,980.4,-999.0,-0.3,0.0,2.4,8.8,4,1.1,0.0,-999
20051128,3,7.6,94.0,6.5,1.9,984.4,-999.0,-0.6,1.0,2.9,8.2,4,0.9,0.0,-999
20051129,3,7.0,85.0,6.1,2.2,992.0,-999.0,-4.5,-2.0,4.8,5.6,0,0.0,0.5,-999
20051130,3,8.0,89.0,5.8,1.0,999.4,-999.0,-2.7,-1.7,3.0,5.1,4,0.0,0.0,-999
20051201,3,2.7,81.0,5.2,0.8,997.8,-999.0,-6.4,-2.9,4.6,7.6,0,0.0,7.5,-999
20051202,3,4.5,77.0,4.5,-0.7,988.8,-999.0,-5.4,-3.4,1.3,7.0,4,0.0,3.6,-999
20051203,3,7.5,77.0,6.2,3.6,986.8,-999.0,-2.3,-0.3,8.0,11.4,4,3.0,0.7,-999
20051204,3,7.3,87.0,9.2,7.7,984.6,-999.0,5.9,6.7,9.1,11.0,4,14.4,0.6,-999
20051205,3,6.6,89.0,8.5,6.4,985.6,-999.0,2.4,4.3,8.1,10.1,4,0.5,1.6,-999
20051206,3,7.2,89.0,7.4,4.3,991.6,-999.0,-0.7,1.6,7.1,6.7,4,0.2,1.3,-999
20051207,3,8.0,91.0,7.5,4.1,999.6,-999.0,1.7,2.4,5.6,-999.0,4,0.4,0.0,-999
20051208,3,7.8,87.0,7.2,4.3,1003.6,-999.0,-1.0,1.4,5.6,7.8,4,0.3,0.2,-999
20051209,3,6.3,85.0,6.4,3.0,1019.3,-999.0,-3.0,-0.8,5.3,5.7,0,0.0,0.1,-999
20051210,3,0.0,90.0,5.1,-0.8,1026.7,-999.0,-7.1,-4.1,3.6,4.1,0,0.0,7.2,-999
20051211,3,3.2,86.0,4.5,-1.8,1024.4,-999.0,-8.0,-5.9,2.4,3.3,0,0.0,6.0,-999
20051212,3,7.7,88.0,6.3,2.1,1017.7,-999.0,-2.7,-0.8,5.0,8.3,4,0.0,0.0,-999
20051213,3,6.8,89.0,6.5,2.4,1018.3,-999.0,-3.5,-1.2,4.9,5.7,4,0.0,0.0,-999
20051214,3,7.5,95.0,7.3,3.2,1011.1,-999.0,-0.2,1.9,4.6,4.3,4,0.4,0.2,-999
20051215,3,7.4,91.0,7.7,4.6,1003.6,-999.0,0.8,2.4,6.6,11.0,4,2.9,-999.0,-999
20051216,3,7.3,81.0,7.6,5.9,988.2,-999.0,0.7,2.8,9.0,18.9,4,1.7,0.0,-999
20051217,3,5.0,81.0,5.4,1.1,993.3,-999.0,-6.7,-1.8,3.3,13.4,4,1.4,2.7,-999
20051218,3,6.6,86.0,5.5,0.6,1005.0,-999.0,-8.4,-3.9,3.1,8.8,4,0.6,0.6,-999
20051219,3,7.3,89.0,5.8,0.9,1008.2,-999.0,-1.5,0.1,1.7,10.3,4,0.9,0.0,-999
20051220,3,7.0,88.0,6.4,2.4,1014.8,-999.0,-2.4,0.1,4.7,9.7,4,0.0,0.6,-999
20051221,3,6.0,87.0,6.2,2.1,1018.1,-999.0,-2.4,-0.1,5.6,6.0,4,0.1,3.1,-999
20051222,3,7.8,93.0,6.4,1.6,1015.4,-999.0,-0.2,0.3,2.6,9.0,4,5.0,0.0,-999
20051223,3,7.9,94.0,7.6,3.8,1012.4,-999.0,1.9,2.1,5.1,7.1,4,0.0,0.0,-999
20051224,3,8.0,90.0,8.0,5.2,1008.8,-999.0,3.8,4.3,6.1,7.2,4,0.0,0.0,-999
20051225,3,5.9,95.0,7.0,2.6,1006.0,-999.0,-5.0,-2.2,5.5,7.1,4,1.7,0.5,-999
20051226,3,6.6,94.0,5.9,0.5,997.6,-999.0,-2.6,-2.2,4.1,7.6,4,5.8,2.4,-999
20051227,3,6.8,93.0,5.1,-1.5,992.8,-999.0,-2.2,-3.2,0.0,6.6,4,2.0,0.0,-999
20051228,3,6.8,87.0,4.5,-2.4,994.1,-999.0,-0.9,-3.6,-1.6,6.6,4,0.3,0.0,-999
20051229,3,7.2,91.0,4.4,-3.3,999.7,-999.0,-1.6,-4.2,-1.8,7.6,4,0.5,0.0,-999
20051230,3,6.4,83.0,4.0,-3.0,1000.7,-999.0,-9.6,-4.5,-1.6,8.8,4,3.7,2.0,-999
20051231,3,7.0,94.0,6.4,1.3,988.0,-999.0,-4.4,-4.5,6.0,11.2,4,2.2,0.3,-999
20060101,3,7.4,92.0,7.4,3.9,991.0,-999.0,1.5,2.3,6.2,7.0,4,0.3,0.0,-999
20060102,3,5.8,88.0,6.8,3.3,1004.7,-999.0,-1.7,1.2,5.9,5.6,4,0.0,5.3,-999
20060103,3,5.7,85.0,6.0,2.0,1013.9,-999.0,-5.7,-3.0,4.5,4.3,0,0.0,3.0,-999
20060104,3,5.4,89.0,5.0,-1.1,1014.4,-999.0,-7.7,-5.4,1.8,9.5,4,0.0,0.9,-999
20060105,3,8.0,76.0,5.2,1.7,1006.3,-999.0,0.1,0.6,2.6,6.7,4,0.0,0.0,-999
20060106,3,8.0,81.0,6.0,2.7,1006.6,-999.0,1.1,2.0,3.8,6.2,0,0.0,0.0,-999
20060107,3,8.0,81.0,6.1,3.0,1011.5,-999.0,1.9,2.3,3.4,5.4,4,0.0,0.0,-999
20060108,3,6.0,79.0,5.4,1.7,1013.5,-999.0,-6.4,-3.1,3.5,6.3,0,0.0,0.1,-999
20060109,3,4.8,90.0,4.4,-3.0,1015.5,-999.0,-8.7,-5.7,-1.6,5.3,0,0.0,0.5,-999
20060110,3,8.0,89.0,4.7,-2.1,1017.4,-999.0,-2.3,-2.5,-1.7,4.2,4,0.0,0.0,-999
20060111,3,7.8,92.0,4.6,-2.9,1015.9,-999.0,-5.9,-3.9,-1.1,6.5,4,2.5,0.0,-999
20060112,3,6.8,97.0,5.8,-0.2,1018.7,-999.0,-6.2,-2.3,1.0,3.2,0,0.0,0.0,-999
20060113,3,3.7,92.0,4.9,-1.8,1017.2,-999.0,-8.8,-5.7,1.1,5.8,0,0.0,0.0,-999
20060114,3,0.8,87.0,3.8,-4.3,1016.9,-999.0,-9.7,-6.6,-0.9,5.1,0,0.0,7.4,-999
20060115,3,5.7,84.0,3.8,-4.3,1012.0,-999.0,-11.0,-8.0,-2.7,7.0,0,0.0,0.0,-999
20060116,3,1.5,81.0,3.3,-5.3,1007.7,-999.0,-12.2,-10.0,-0.3,5.4,4,1.4,7.2,-999
20060117,3,7.8,93.0,5.6,-0.6,995.1,-999.0,-5.2,-4.3,3.3,10.3,4,9.5,0.0,-999
20060118,3,6.5,91.0,6.8,2.8,996.2,-999.0,-3.1,-0.9,5.2,10.4,4,0.2,1.0,-999
20060119,3,7.3,99.0,6.3,0.6,1009.5,-999.0,-3.9,-1.7,3.1,5.7,4,0.2,0.0,-999
20060120,3,7.3,94.0,7.6,3.9,1005.9,-999.0,0.5,1.7,6.5,13.5,4,5.2,0.0,-999
20060121,3,5.8,85.0,7.1,4.3,1006.9,-999.0,-1.5,1.5,6.5,11.4,4,0.6,2.5,-999
20060122,3,5.0,81.0,4.8,-0.6,1020.1,-999.0,-7.2,-5.9,2.5,10.0,4,0.0,0.0,-999
20060123,3,0.0,67.0,2.6,-5.6,1025.9,-999.0,-10.4,-8.3,-1.7,5.6,0,0.0,8.2,-999
20060124,3,2.6,68.0,2.7,-5.6,1020.9,-999.0,-12.2,-10.2,-0.1,4.2,0,0.0,7.3,-999
20060125,3,6.7,77.0,3.7,-3.6,1005.8,-999.0,-9.2,-7.8,0.3,6.2,4,3.1,3.0,-999
20060126,3,6.5,83.0,4.0,-3.4,1003.4,-999.0,-10.7,-6.5,-1.5,8.3,4,0.0,0.7,-999
20060127,3,6.3,77.0,3.2,-5.1,1007.6,-999.0,-11.9,-7.5,-3.5,7.0,0,0.0,4.0,-999
20060128,3,0.1,70.0,3.2,-3.8,1009.9,-999.0,-14.2,-9.3,1.6,5.9,0,0.0,7.4,-999
20060129,3,0.0,62.0,3.3,-1.8,1013.5,-999.0,-13.4,-7.1,3.6,6.4,0,0.0,8.4,-999
20060130,3,0.0,77.0,3.9,-2.4,1014.1,-999.0,-12.4,-7.9,2.6,7.4,0,0.0,8.5,-999
20060131,3,5.2,92.0,5.0,-1.7,1011.9,-999.0,-10.1,-5.9,1.0,7.8,0,0.0,2.3,-999
20060201,3,3.5,93.0,4.0,-4.8,1009.4,-999.0,-12.6,-8.7,2.1,4.3,4,0.0,6.4,-999
20060202,3,7.8,100.0,4.2,-5.1,1007.3,-999.0,-5.7,-6.0,-3.9,3.2,4,0.0,0.0,-999
20060203,3,8.0,93.0,3.9,-5.0,1006.7,-999.0,-6.5,-6.9,-2.9,5.0,4,0.2,0.0,-999
20060204,3,8.0,89.0,5.0,-1.3,1010.9,-999.0,-3.9,-3.5,0.3,3.5,4,0.0,0.0,-999
20060205,3,6.3,84.0,4.5,-1.7,1015.0,-999.0,-10.8,-6.9,0.9,4.4,4,0.0,1.3,-999
20060206,3,7.9,89.0,5.6,0.5,1012.7,-999.0,-1.8,-1.1,2.0,6.8,4,0.2,0.0,-999
20060207,3,7.8,86.0,6.9,3.7,1005.1,-999.0,0.4,1.1,5.4,11.8,4,0.6,0.0,-999
20060208,3,7.2,84.0,6.8,4.0,992.1,-999.0,0.4,1.9,5.2,13.9,4,7.0,1.0,-999
20060209,3,7.1,85.0,5.9,1.9,992.0,-999.0,-0.5,-0.2,3.5,15.2,4,5.2,1.4,-999
20060210,3,7.5,79.0,5.8,2.5,1000.9,-999.0,-4.6,-1.3,4.3,12.0,4,0.7,0.0,-999
20060211,3,6.8,82.0,4.9,0.0,1012.7,-999.0,-6.5,-3.8,3.2,3.4,0,0.0,2.1,-999
20060212,3,7.5,73.0,4.6,0.7,1012.5,-999.0,-3.9,-2.2,3.6,6.1,4,0.0,3.5,-999
20060213,3,3.2,71.0,4.0,-0.7,1009.7,-999.0,-6.3,-4.5,3.4,6.6,0,0.0,9.2,-999
20060214,3,7.9,83.0,5.7,1.4,1006.2,-999.0,-1.4,-1.5,4.0,4.5,4,0.2,0.0,-999
20060215,3,7.6,90.0,7.9,5.1,991.5,-999.0,2.7,2.3,6.8,-999.0,4,11.7,0.0,-999
20060216,3,7.0,87.0,8.9,7.3,978.3,-999.0,4.6,5.2,10.4,12.2,4,1.5,2.1,-999
