Mess_Datum,Qualitaets_Niveau,BEDECKUNGSGRAD,REL_FEUCHTE,DAMPFDRUCK,LUFTTEMPERATUR,LUFTDRUCK_STATIONSHOEHE,WINDGESCHWINDIGKEIT,LUFTTEMP_AM_ERDB_MINIMUM,LUFTTEMPERATUR_MINIMUM,LUFTTEMPERATUR_MAXIMUM,WINDSPITZE_MAXIMUM,NIEDERSCHLAGSHOEHE_IND,NIEDERSCHLAGSHOEHE,SONNENSCHEINDAUER,SCHNEEHOEHE
19450809,5,8.0,100.0,8.7,4.5,842.7,-999.0,-999.0,3.1,9.0,-999.0,1,15.0,-999.0,0
19450810,5,8.0,100.0,8.5,5.0,839.0,-999.0,-999.0,3.3,6.1,-999.0,1,112.8,-999.0,0
19450811,5,8.0,100.0,10.5,7.8,845.5,-999.0,-999.0,5.5,9.0,-999.0,1,26.3,-999.0,0
19450812,5,3.0,85.0,10.9,10.7,847.6,-999.0,-999.0,6.5,14.2,-999.0,0,0.0,-999.0,0
19450813,5,3.3,72.0,10.3,12.0,846.4,-999.0,-999.0,9.5,15.6,-999.0,0,0.0,-999.0,0
19450814,5,8.0,99.0,11.9,9.4,845.0,-999.0,-999.0,8.4,13.0,-999.0,1,11.7,-999.0,0
19450815,5,8.0,99.0,11.5,9.0,850.0,-999.0,-999.0,7.9,10.9,-999.0,1,3.0,-999.0,0
19450816,5,5.0,85.0,8.9,7.4,853.0,-999.0,-999.0,6.2,11.3,-999.0,0,0.0,-999.0,0
19450817,5,4.0,77.0,9.1,9.3,848.8,-999.0,-999.0,5.0,13.8,-999.0,0,0.0,-999.0,0
19450818,5,7.7,80.0,11.3,11.7,845.0,-999.0,-999.0,9.5,17.0,-999.0,1,22.2,-999.0,0
19450819,5,8.0,99.0,10.8,8.2,839.5,-999.0,-999.0,7.1,10.3,-999.0,1,49.4,-999.0,0
19450820,5,8.0,100.0,9.3,5.8,843.6,-999.0,-999.0,5.3,8.4,-999.0,1,7.1,-999.0,0
19450821,5,6.3,92.0,9.7,7.9,847.6,-999.0,-999.0,4.0,12.6,-999.0,1,5.3,-999.0,0
19450822,5,7.7,98.0,10.5,7.8,846.6,-999.0,-999.0,3.9,12.5,-999.0,1,7.0,-999.0,0
19450823,5,8.0,100.0,9.6,6.6,846.8,-999.0,-999.0,4.8,8.2,-999.0,1,17.8,-999.0,0
19450824,5,5.0,92.0,9.5,7.6,853.2,-999.0,-999.0,5.5,11.0,-999.0,0,0.0,-999.0,0
19450825,5,1.7,80.0,10.8,11.6,855.1,-999.0,-999.0,7.6,16.0,-999.0,0,0.0,-999.0,0
19450826,5,1.3,83.0,12.8,13.3,856.6,-999.0,-999.0,10.5,16.3,-999.0,0,0.0,-999.0,0
19450827,5,1.3,75.0,13.7,15.6,855.2,-999.0,-999.0,12.0,19.6,-999.0,0,0.0,-999.0,0
19450828,5,1.3,64.0,12.7,17.8,856.6,-999.0,-999.0,14.3,20.6,-999.0,0,0.0,-999.0,0
19450829,5,5.0,50.0,10.3,17.4,856.0,-999.0,-999.0,14.5,22.4,-999.0,1,0.0,-999.0,0
19450830,5,7.3,87.0,12.7,11.9,852.3,-999.0,-999.0,9.5,17.0,-999.0,1,17.7,-999.0,0
19450831,5,5.3,97.0,10.3,7.6,851.6,-999.0,-999.0,5.8,10.7,-999.0,1,2.8,-999.0,0
19450901,5,3.7,91.0,10.9,9.5,854.2,-999.0,-999.0,6.4,12.1,-999.0,0,0.0,8.2,0
19450902,5,1.7,78.0,11.5,12.7,855.2,-999.0,-999.0,10.0,16.8,-999.0,0,0.0,11.2,0
19450903,5,2.7,74.0,12.5,14.7,858.3,-999.0,-999.0,12.1,18.0,-999.0,0,0.0,10.6,0
19450904,5,4.0,85.0,12.9,13.0,856.2,-999.0,-999.0,11.6,16.8,-999.0,1,10.4,7.7,0
19450905,5,6.0,80.0,10.0,9.9,852.6,-999.0,-999.0,8.2,13.6,-999.0,1,2.3,6.7,0
19450906,5,7.7,98.0,10.9,8.8,853.4,-999.0,-999.0,6.0,10.3,-999.0,1,4.6,2.4,0
19450907,5,1.0,90.0,11.2,10.2,856.0,-999.0,-999.0,8.0,13.5,-999.0,0,0.0,8.8,0
19450908,5,5.3,83.0,12.3,12.8,853.0,-999.0,-999.0,8.5,16.5,-999.0,0,0.0,9.0,0
19450909,5,8.0,100.0,12.1,9.6,848.4,-999.0,-999.0,9.0,13.1,-999.0,1,35.7,0.0,0
19450910,5,8.0,100.0,10.9,8.3,853.0,-999.0,-999.0,7.1,9.5,-999.0,1,7.0,0.0,0
19450911,5,5.7,94.0,10.4,8.4,858.7,-999.0,-999.0,7.4,10.5,-999.0,0,0.0,5.4,0
19450912,5,2.7,88.0,8.9,6.5,857.2,-999.0,-999.0,4.5,10.8,-999.0,0,0.0,9.9,0
19450913,5,3.3,77.0,9.6,10.2,852.6,-999.0,-999.0,3.9,14.5,-999.0,0,0.0,10.8,0
19450914,5,8.0,97.0,12.8,11.0,853.5,-999.0,-999.0,9.9,12.5,-999.0,1,7.5,0.0,0
19450915,5,6.3,98.0,12.3,10.4,853.4,-999.0,-999.0,9.2,12.4,-999.0,1,24.3,1.8,0
19450916,5,7.7,96.0,12.9,11.3,857.6,-999.0,-999.0,9.6,14.4,-999.0,0,0.0,3.1,0
19450917,5,3.7,70.0,11.6,15.2,857.4,-999.0,-999.0,9.4,18.7,-999.0,0,0.0,8.8,0
19450918,5,1.7,50.0,9.7,16.8,852.3,-999.0,-999.0,14.0,20.5,-999.0,0,0.0,10.7,0
19450919,5,6.7,93.0,9.7,7.5,853.0,-999.0,-999.0,6.5,14.5,-999.0,1,1.3,1.5,0
19450920,5,2.0,74.0,10.3,12.3,857.9,-999.0,-999.0,6.5,16.2,-999.0,0,0.0,9.9,0
19450921,5,1.3,65.0,9.7,12.8,856.8,-999.0,-999.0,9.9,16.7,-999.0,0,0.0,10.6,0
19450922,5,5.0,73.0,11.2,13.1,853.6,-999.0,-999.0,10.1,17.5,-999.0,1,5.2,8.2,0
19450923,5,7.0,97.0,8.9,4.8,848.2,-999.0,-999.0,1.4,10.8,-999.0,1,9.5,0.5,0
19450924,5,8.0,97.0,6.5,1.3,842.7,-999.0,-999.0,-2.5,3.0,-999.0,1,5.5,0.0,0
19450925,5,8.0,99.0,6.7,1.0,842.8,-999.0,-999.0,-1.2,2.8,-999.0,1,14.1,0.0,0
19450926,5,7.0,95.0,6.8,2.0,852.0,-999.0,-999.0,-0.5,3.7,-999.0,1,0.6,0.6,0
19450927,5,8.0,100.0,7.3,2.7,853.9,-999.0,-999.0,0.6,3.5,-999.0,1,21.5,0.0,0
19450928,5,8.0,100.0,8.1,3.6,852.2,-999.0,-999.0,1.5,5.2,-999.0,1,21.6,0.0,0
19450929,5,8.0,98.0,6.7,1.4,857.5,-999.0,-999.0,0.0,2.8,-999.0,1,1.7,0.3,0
19450930,5,4.3,89.0,6.7,2.8,862.8,-999.0,-999.0,0.6,5.0,-999.0,0,0.0,9.4,0
19451001,5,7.3,98.0,7.7,3.6,862.6,-999.0,-999.0,2.0,4.8,-999.0,1,0.8,0.0,0
19451002,5,8.0,98.0,6.7,1.0,859.4,-999.0,-999.0,-0.6,4.5,-999.0,0,0.0,1.3,0
19451003,5,5.3,94.0,5.3,-1.2,857.2,-999.0,-999.0,-3.0,1.0,-999.0,7,1.6,4.0,0
19451004,5,6.7,95.0,4.8,-2.6,854.3,-999.0,-999.0,-3.9,-0.8,-999.0,0,0.0,2.9,3
19451005,5,7.3,96.0,4.9,-2.2,855.5,-999.0,-999.0,-4.4,-1.0,-999.0,7,1.2,0.8,0
19451006,5,8.0,100.0,6.7,1.4,854.8,-999.0,-999.0,-2.9,2.5,-999.0,8,9.4,0.0,2
19451007,5,5.3,96.0,6.8,1.5,856.2,-999.0,-999.0,0.6,2.8,-999.0,1,4.7,1.5,0
19451008,5,2.0,82.0,6.8,3.9,858.4,-999.0,-999.0,0.0,8.5,-999.0,0,0.0,9.5,0
19451009,5,1.3,80.0,8.0,7.0,856.4,-999.0,-999.0,0.2,10.1,-999.0,0,0.0,9.7,0
19451010,5,1.0,82.0,9.1,8.3,856.4,-999.0,-999.0,2.5,12.0,-999.0,0,0.0,10.2,0
19451011,5,0.7,86.0,9.1,7.8,860.4,-999.0,-999.0,1.7,11.9,-999.0,0,0.0,9.4,0
19451012,5,1.0,88.0,9.7,8.0,861.6,-999.0,-999.0,4.9,11.6,-999.0,0,0.0,9.0,0
19451013,5,1.0,76.0,7.5,6.4,861.4,-999.0,-999.0,5.0,9.4,-999.0,0,0.0,10.2,0
19451014,5,2.0,68.0,7.6,8.4,858.3,-999.0,-999.0,3.4,11.5,-999.0,0,0.0,9.2,0
19451015,5,0.7,39.0,3.9,6.8,857.1,-999.0,-999.0,3.6,11.5,-999.0,0,0.0,10.4,0
19451016,5,6.7,94.0,7.3,3.3,856.7,-999.0,-999.0,0.1,6.5,-999.0,0,0.0,8.6,0
19451017,5,1.0,72.0,6.8,6.0,853.9,-999.0,-999.0,2.1,8.5,-999.0,0,0.0,10.0,0
19451018,5,2.7,76.0,6.9,5.4,852.0,-999.0,-999.0,3.4,8.3,-999.0,0,0.0,8.2,0
19451019,5,0.7,60.0,5.7,6.4,853.5,-999.0,-999.0,4.1,8.0,-999.0,0,0.0,10.5,0
19451020,5,0.0,68.0,7.3,8.0,855.5,-999.0,-999.0,4.5,11.6,-999.0,0,0.0,10.2,0
19451021,5,4.3,69.0,7.6,8.4,853.1,-999.0,-999.0,4.4,11.6,-999.0,1,3.6,6.8,0
19451022,5,8.0,99.0,10.7,7.8,852.6,-999.0,-999.0,6.5,9.5,-999.0,1,11.2,0.0,0
19451023,5,7.3,98.0,8.9,5.6,853.6,-999.0,-999.0,3.7,7.0,-999.0,0,0.0,1.2,0
19451024,5,6.7,87.0,7.9,4.9,847.2,-999.0,-999.0,2.4,10.2,-999.0,8,9.1,7.9,0
19451025,5,7.0,94.0,6.8,2.6,845.0,-999.0,-999.0,0.6,3.4,-999.0,8,16.9,0.0,0
19451026,5,7.3,97.0,7.2,2.2,837.8,-999.0,-999.0,0.9,5.2,-999.0,8,18.6,0.0,0
19451027,5,5.3,97.0,6.4,0.9,842.0,-999.0,-999.0,-0.4,2.2,-999.0,8,0.6,1.2,0
19451028,5,6.0,49.0,4.8,7.9,838.6,-999.0,-999.0,0.2,10.8,-999.0,0,0.0,6.6,0
19451029,5,6.7,69.0,7.5,7.8,839.9,-999.0,-999.0,3.6,13.1,-999.0,1,0.0,2.3,0
19451030,5,4.3,56.0,7.3,10.6,846.4,-999.0,-999.0,6.6,14.1,-999.0,0,0.0,4.2,0
19451031,5,1.3,51.0,7.1,11.8,848.0,-999.0,-999.0,7.8,13.9,-999.0,0,0.0,8.8,0
19451101,5,6.0,89.0,8.4,5.9,846.6,-999.0,-999.0,3.5,12.1,-999.0,1,2.3,2.8,0
19451102,5,3.7,86.0,7.9,5.4,850.6,-999.0,-999.0,3.8,8.7,-999.0,0,0.0,4.5,0
19451103,5,6.7,97.0,8.1,4.3,851.9,-999.0,-999.0,3.2,6.1,-999.0,0,0.0,5.8,0
19451104,5,3.7,76.0,7.1,5.8,850.8,-999.0,-999.0,2.7,7.4,-999.0,0,0.0,2.3,0
19451105,5,3.0,69.0,6.0,4.7,850.4,-999.0,-999.0,4.0,8.7,-999.0,0,0.0,3.3,0
19451106,5,5.7,93.0,6.0,0.2,854.0,-999.0,-999.0,-1.0,4.2,-999.0,1,0.0,4.3,0
19451107,5,8.0,100.0,6.0,-0.4,854.3,-999.0,-999.0,-1.4,0.0,-999.0,8,5.2,0.0,0
19451108,5,7.7,98.0,5.5,-1.3,844.8,-999.0,-999.0,-2.4,-0.5,-999.0,7,23.1,1.2,3
19451109,5,8.0,98.0,4.7,-3.8,834.2,-999.0,-999.0,-5.1,-0.2,-999.0,7,20.2,0.0,30
19451110,5,8.0,98.0,4.0,-5.3,834.3,-999.0,-999.0,-5.6,-3.2,-999.0,7,20.3,0.0,50
19451111,5,8.0,97.0,4.0,-5.6,833.5,-999.0,-999.0,-6.0,-4.7,-999.0,7,8.8,0.0,60
19451112,5,8.0,98.0,4.0,-5.7,837.6,-999.0,-999.0,-6.3,-4.2,-999.0,0,0.0,0.0,75
19451113,5,7.0,88.0,3.6,-5.8,840.0,-999.0,-999.0,-6.6,-3.5,-999.0,0,0.0,2.4,65
19451114,5,2.7,87.0,3.2,-7.0,844.6,-999.0,-999.0,-8.1,-2.3,-999.0,0,0.0,6.2,65
19451115,5,1.0,81.0,3.5,-5.0,848.4,-999.0,-999.0,-8.5,-3.2,-999.0,0,0.0,8.9,60
19451116,5,0.7,55.0,3.1,-1.6,851.0,-999.0,-999.0,-5.5,1.9,-999.0,0,0.0,9.0,55
19451117,5,2.0,47.0,2.8,2.7,850.2,-999.0,-999.0,-4.0,7.1,-999.0,0,0.0,8.4,45
19451118,5,0.3,25.0,2.3,5.7,851.4,-999.0,-999.0,3.6,7.8,-999.0,0,0.0,9.1,35
19451119,5,2.7,46.0,4.0,4.5,850.8,-999.0,-999.0,1.7,9.0,-999.0,0,0.0,9.0,30
19451120,5,2.3,59.0,4.3,2.6,850.8,-999.0,-999.0,0.5,5.0,-999.0,0,0.0,6.4,30
19451121,5,5.0,78.0,5.6,2.0,851.0,-999.0,-999.0,-0.5,5.5,-999.0,0,0.0,8.8,30
19451122,5,5.3,99.0,5.5,-1.8,849.2,-999.0,-999.0,-3.2,0.2,-999.0,0,0.0,0.0,30
19451123,5,2.0,85.0,4.9,-0.8,845.2,-999.0,-999.0,-3.9,0.6,-999.0,0,0.0,7.5,30
19451124,5,7.0,96.0,4.5,-3.4,844.4,-999.0,-999.0,-4.6,-1.0,-999.0,1,0.0,2.2,25
19451125,5,3.0,71.0,3.5,-2.2,849.6,-999.0,-999.0,-4.4,0.2,-999.0,0,0.0,7.8,25
19451126,5,5.7,51.0,2.7,-1.6,848.0,-999.0,-999.0,-3.0,1.5,-999.0,7,3.5,6.1,25
19451127,5,6.0,91.0,3.7,-5.9,849.0,-999.0,-999.0,-8.0,-1.0,-999.0,0,0.0,0.8,27
19451128,5,3.0,87.0,3.7,-4.2,850.0,-999.0,-999.0,-8.5,-2.2,-999.0,0,0.0,4.8,27
19451129,5,1.0,62.0,4.1,1.1,848.6,-999.0,-999.0,-2.6,4.3,-999.0,0,0.0,8.2,27
19451130,5,1.3,73.0,5.5,2.6,849.0,-999.0,-999.0,0.0,4.6,-999.0,0,0.0,8.2,27
19451201,5,4.7,79.0,6.0,3.2,850.8,-999.0,-999.0,1.8,3.9,-999.0,0,0.0,2.4,20
19451202,5,8.0,97.0,7.2,2.6,850.7,-999.0,-999.0,0.7,4.6,-999.0,7,7.0,0.0,18
19451203,5,8.0,95.0,4.8,-2.6,849.8,-999.0,-999.0,-3.6,-1.5,-999.0,7,8.0,0.7,22
19451204,5,6.3,91.0,3.7,-5.6,850.6,-999.0,-999.0,-7.5,-1.7,-999.0,0,0.0,0.0,26
19451205,5,8.0,94.0,4.0,-5.1,841.6,-999.0,-999.0,-6.8,-2.3,-999.0,7,9.9,0.0,26
19451206,5,8.0,98.0,3.7,-6.4,843.9,-999.0,-999.0,-7.1,-6.2,-999.0,7,9.5,0.0,30
19451207,5,8.0,97.0,3.5,-7.4,848.2,-999.0,-999.0,-8.5,-5.5,-999.0,7,4.1,0.0,34
19451208,5,8.0,92.0,1.5,-19.0,842.8,-999.0,-999.0,-22.4,-8.0,-999.0,7,0.8,0.0,40
19451209,5,8.0,94.0,1.5,-17.2,842.3,-999.0,-999.0,-22.9,-15.4,-999.0,0,0.0,0.0,40
19451210,5,2.7,88.0,3.2,-6.5,844.4,-999.0,-999.0,-16.5,-5.4,-999.0,0,0.0,8.3,40
19451211,5,6.3,95.0,3.7,-6.0,848.6,-999.0,-999.0,-7.6,-3.0,-999.0,7,0.0,2.3,40
19451212,5,7.7,95.0,3.5,-6.8,852.4,-999.0,-999.0,-7.9,-4.5,-999.0,7,0.7,0.0,40
19451213,5,7.3,98.0,4.1,-4.9,845.6,-999.0,-999.0,-7.7,-3.7,-999.0,7,12.3,0.0,41
19451214,5,7.7,98.0,3.9,-6.3,850.7,-999.0,-999.0,-7.5,-3.6,-999.0,7,0.0,0.0,49
19451215,5,7.0,97.0,3.9,-5.4,850.0,-999.0,-999.0,-9.3,-3.4,-999.0,0,0.0,0.4,50
19451216,5,4.3,76.0,4.4,-0.9,847.1,-999.0,-999.0,-2.7,0.5,-999.0,7,0.2,6.5,50
19451217,5,5.7,56.0,4.4,3.6,838.8,-999.0,-999.0,0.4,6.3,-999.0,0,0.0,3.3,50
19451218,5,3.7,55.0,4.1,2.4,830.5,-999.0,-999.0,0.3,5.1,-999.0,7,0.0,1.9,40
19451219,5,6.0,88.0,5.6,1.2,828.3,-999.0,-999.0,-0.4,4.2,-999.0,7,6.4,2.5,40
19451220,5,7.7,92.0,5.3,-1.0,834.8,-999.0,-999.0,-2.3,2.4,-999.0,7,5.6,0.0,44
19451221,5,4.3,54.0,3.3,1.0,834.6,-999.0,-999.0,-4.5,3.7,-999.0,0,0.0,4.9,48
19451222,5,6.7,92.0,5.3,-0.8,835.1,-999.0,-999.0,-1.6,3.4,-999.0,7,0.7,0.2,44
19451223,5,7.7,99.0,5.2,-2.0,834.0,-999.0,-999.0,-3.4,-0.5,-999.0,7,4.3,0.0,45
19451224,5,7.3,97.0,5.2,-1.8,832.5,-999.0,-999.0,-3.9,-0.5,-999.0,7,4.2,0.0,48
19451225,5,8.0,99.0,5.1,-2.3,834.4,-999.0,-999.0,-3.3,-1.5,-999.0,7,6.9,0.0,49
